FamilyCode,OldCode,Code,SplCode,TreeCode,ScientificName,Lifeform,Climate,Est_ASMR,NewEst_ASMR,Est_SNR,GSM,EnglishName,Native,Codetype,ID
POACEAE,AGRODIE,AGROPAL,AGROPAL,,Agrostis diegoensis,6,0,5,5,1,1,,,S,15046
POACEAE,AGROLEP,AGROPAL,AGROPAL,,Agrostis lepida,6,0,0,,0,0,,,S,15059
POACEAE,AGROPAL,AGROPAL,AGROPAL,,Agrostis pallens,6,0,5,5,0,0,dune bentgrass,N,U,15063
POACEAE,AGROPYR,AGROPYR,AGROPYR,,Agropyron sp.,6,0,0,,0,0,wheatgrass,E,U,15031
POACEAE,AGROHYE,AGROSCA,AGROSCA,,Agrostis hyemalis,6,0,0,,0,0,,,S,15055
POACEAE,AGROSCA,AGROSCA,AGROSCA,,Agrostis scabra,6,0,0,,0,0,hair bentgrass,N,U,15065
POACEAE,AGROSTI,AGROSTI,AGROSTI,,Agrostis sp.,6,0,0,,0,0,bentgrass,N,U,15066
POACEAE,AGROPAE,AGROSTO,AGROSTO,,Agrostis palustris,6,0,0,,0,0,,,S,15064
POACEAE,AGROSTO,AGROSTO,AGROSTO,,Agrostis stolonifera,6,0,0,,0,0,creeping bentgrass,E,U,15067
POACEAE,AGROVAR,AGROVAR,AGROVAR,,Agrostis variabilis,6,0,0,,0,0,mountain bentgrass,N,U,15072
NOTUSED,AGYRIAC,AGYRIAC,AGYRIAC,,Agyriaceae,11,0,0,,0,0,,N,U,22162
NOTUSED,AHTIANA,AHTIANA,AHTIANA,,Ahtiana sp.,11,0,0,,0,0,candlewax lichens,N,U,22168
NOTUSED,AHTISPH,AHTISPH,AHTISPH,,Ahtiana sphaerosporella,11,0,0,,0,0,whitebark candlewax,N,U,22169
NOTUSED,PARMSPH,AHTISPH,AHTISPH,,Parmelia sphaerosporella,11,0,0,,0,0,,,S,23274
SIMAROU,AILAALT,AILAALT,AILAALT,Oj,Ailanthus altissima,1,0,0,,0,0,tree-of-heaven,E,U,24929
POACEAE,AIRA,AIRA,AIRA,,Aira sp.,6,0,0,,0,0,,E,U,15076
POACEAE,AIRACAR,AIRACAR,AIRACAR,,Aira caryophyllea,6,4,1,1,0,4,silver hairgrass,E,U,15073
POACEAE,AIRAPRA,AIRAPRA,AIRAPRA,,Aira praecox,6,4,1,1,1,4,early hairgrass,E,U,15074
LAMIACE,AJUGA,AJUGA,AJUGA,,Ajuga sp.,7,0,0,,0,0,,E,U,16302
LAMIACE,AJUGREP,AJUGREP,AJUGREP,,Ajuga reptans,7,0,0,,0,0,bugle-weed,E,U,16301
MALVACE,ALCEROS,ALCEROS,ALCEROS,,Alcea rosea,7,0,0,,0,0,hollyhock,E,U,24930
ROSACEA,ALCHEMI,ALCHEMI,ALCHEMI,,Alchemilla sp.,7,0,0,,0,0,,E,U,16304
ROSACEA,ALCHMON,ALCHMON,ALCHMON,,Alchemilla monticola,7,0,0,,0,0,hairy lady's mantle,E,U,25008
ROSACEA,ALCHSUB,ALCHSUB,ALCHSUB,,Alchemilla subcrenata,7,0,0,,0,0,lady's-mantle,E,U,16305
ROSACEA,ALCHVUL,ALCHSUB,ALCHSUB,,Alchemilla vulgaris,7,0,0,,0,0,,,S,16306
NOTUSED,ALECIMS,ALECIMS,ALECIMS,,Alectoria imshaugii,11,0,0,,0,0,tufted witch's hair,N,U,22178
NOTUSED,ALECNIG,ALECNIG,ALECNIG,,Alectoria nigricans,11,0,0,,0,0,grey witch's hair,N,U,22182
NOTUSED,ALECOCH,ALECOCH,ALECOCH,,Alectoria ochroleuca,11,1,0,,0,0,green witch's hair,N,U,22184
NOTUSED,ALECSAR,ALECSAR,ALECSAR,,Alectoria sarmentosa,11,0,0,,0,0,common witch's hair,N,U,22189
NOTUSED,ALECSAR1,ALECSAR1,ALECSAR,,Alectoria sarmentosa ssp. sarmentosa,11,0,0,,0,0,common witch's hair,N,U,22190
NOTUSED,ALECSAR2,ALECSAR2,ALECSAR,,Alectoria sarmentosa ssp. vexillifera,11,0,0,,0,0,alpine witch's hair,N,U,22191
NOTUSED,ALECSUS,ALECSAR1,ALECSAR,,Alectoria subsarmentosa,11,0,0,,0,0,,,S,22197
NOTUSED,ALECVEX,ALECSAR2,ALECSAR,,Alectoria vexillifera,11,0,0,,0,0,,,S,22202
NOTUSED,ALECTOI,ALECTOI,ALECTOI,,Alectoriaceae,11,0,0,,0,0,,N,U,22203
NOTUSED,ALECTOR,ALECTOR,ALECTOR,,Alectoria sp.,11,0,0,,0,0,witch's hair lichens,N,U,22194
NOTUSED,ALECVAN,ALECVAN,ALECVAN,,Alectoria vancouverensis,11,0,0,,0,0,friable witch's hair,N,U,22201
ALISMAT,ALISGRA,ALISGRA,ALISGRA,,Alisma gramineum,7,0,0,6,0,0,narrow-leaved water-plantain,N,U,16307
ALISMAT,ALISGRA1,ALISGRA,ALISGRA,,Alisma gramineum var. angustissimum,7,0,0,,0,0,,,S,16308
ALISMAT,ALISGRA2,ALISGRA,ALISGRA,,Alisma gramineum var. gramineum,7,0,0,,0,0,,,S,16309
ALISMAT,ALISLAN,ALISLAN,ALISLAN,,Alisma lanceolatum,7,0,0,,0,0,lance-leaved water-plantain,E,U,24640
ALISMAT,ALISMA,ALISMA,ALISMA,,Alisma sp.,7,0,0,,0,0,,N,U,16313
ALISMAT,ALISMA,ALISMAT,ALISMAT,,Alismataceae,7,0,0,,0,0,,N,U,16314
ALISMAT,ALISPLA,ALISPLA,ALISPLA,,Alisma plantago-aquatica,7,0,0,7,0,0,,E,U,16310
ALISMAT,ALISPLA1,ALISTRI,ALISTRI,,Alisma plantago-aquatica var. americanum,7,0,0,,0,0,,,S,16311
ALISMAT,ALISPLA2,ALISTRI,ALISTRI,,Alisma plantago-aquatica var. triviale,7,0,0,,0,0,,,S,16312
ALISMAT,ALISTRI,ALISTRI,ALISTRI,,Alisma triviale,7,0,0,6,0,0,American water-plantain,N,U,24641
NOTUSED,ALLAALM,ALLAALM,ALLAALM,,Allantoparmelia almquistii,11,0,0,,0,0,rockgrub,N,U,22204
NOTUSED,PARMALM,ALLAALM,ALLAALM,,Parmelia almquistii,11,0,0,,0,0,,,S,23240
NOTUSED,ALLAALP,ALLAALP,ALLAALP,,Allantoparmelia alpicola,11,0,0,,0,0,rockgrub,N,U,22205
NOTUSED,PARMALP,ALLAALP,ALLAALP,,Parmelia alpicola,11,0,0,,0,0,,,S,23241
NOTUSED,ALLANTO,ALLANTO,ALLANTO,,Allantoparmelia sp.,11,0,0,,0,0,rockgrub lichens,N,U,22206
LILIACE,ALLIACU,ALLIACU,ALLIACU,,Allium acuminatum,7,5,2,2,2,0,Hooker's onion,N,U,16320
LILIACE,ALLIAMP,ALLIAMP,ALLIAMP,,Allium amplectens,7,0,0,,0,0,slimleaf onion,N,U,16321
BRASSIA,ALLIARI,ALLIARI,ALLIARI,,Alliaria sp.,7,0,0,,0,0,,E,U,16317
LILIACE,ALLICER1,ALLICER1,ALLICER,,Allium cernuum var. cernuum,7,0,0,2,2,0,nodding onion,N,U,14182
LILIACE,ALLICER,ALLICER,ALLICER,,Allium cernuum,7,0,0,2,2,0,nodding onion,N,U,16322
LILIACE,ALLICRE,ALLICRE,ALLICRE,,Allium crenulatum,7,0,0,,0,0,Olympic onion,N,U,16323
LILIACE,ALLIGEY,ALLIGEY,ALLIGEY,,Allium geyeri,7,0,0,,0,0,Geyer's onion,N,U,16324
LILIACE,ALLIGEY1,ALLIGEY1,ALLIGEY,,Allium geyeri var. geyeri,7,0,0,,0,0,Geyer's onion,,X,16325
LILIACE,ALLIGEY2,ALLIGEY2,ALLIGEY,,Allium geyeri var. tenerum,7,0,0,,0,0,Geyer's onion,N,U,16326
BRASSIA,ALLIOFF,ALLIPET,ALLIPET,,Alliaria officinalis,7,0,0,,0,0,,,S,16315
BRASSIA,ALLIPET,ALLIPET,ALLIPET,,Alliaria petiolata,7,0,0,,0,0,garlic mustard,E,U,16316
LILIACE,ALLISCH,ALLISCH,ALLISCH,,Allium schoenoprasum,7,0,0,,0,0,wild chives,N,U,16327
LILIACE,ALLISCH1,ALLISCH1,ALLISCH,,Allium schoenoprasum var. sibiricum,7,0,0,,0,0,wild chives,N,U,16328
LILIACE,ALLIUM,ALLIUM,ALLIUM,,Allium sp.,7,0,0,,0,0,,N,U,16329
LILIACE,ALLIVAL,ALLIVAL,ALLIVAL,,Allium validum,7,0,0,,0,0,swamp onion,,X,16330
LILIACE,ALLIVIN1,ALLIVIN2,ALLIVIN,,Allium vineale var. vineale,7,0,0,,0,0,,,S,14183
LILIACE,ALLIVIN,ALLIVIN,ALLIVIN,,Allium vineale,7,0,0,,0,0,field garlic,E,U,16331
LILIACE,ALLIVIN2,ALLIVIN2,ALLIVIN,,Allium vineale ssp. vineale,7,0,0,,0,0,field garlic,E,U,24652
MONOTRP,ALLOTRO,ALLOTRO,ALLOTRO,,Allotropa sp.,8,0,0,,0,0,,N,U,19897
MONOTRP,ALLOVIR,ALLOVIR,ALLOVIR,,Allotropa virgata,8,5,2,2,1,1,candystick,N,U,19898
BETULAC,ALNUINC3,ALNUINC2,ALNUINC,,Alnus incana ssp. rugosa var. occidentalis,2,0,0,,0,0,,,S,13756
BETULAC,ALNUINC2,ALNUINC2,ALNUINC,,Alnus incana ssp. tenuifolia,2,0,0,5,0,0,mountain alder,N,U,13757
BETULAC,ALNUTEN,ALNUINC,ALNUINC,,Alnus tenuifolia,2,0,0,,0,0,,,S,13761
BETULAC,ALNUTEN1,ALNUINC2,ALNUINC,,Alnus tenuifolia var. occidentalis,2,0,0,,0,0,,,S,13762
BETULAC,ALNUINC,ALNUINC,ALNUINC,,Alnus incana,2,0,0,5,0,0,mountain alder,N,U,24119
BETULAC,ALNUORE,ALNURUB,ALNURUB,,Alnus oregona,2,0,0,,0,0,,,S,13758
BETULAC,ALNURUB,ALNURUB,ALNURUB,Dr,Alnus rubra,2,4,0,,3,0,red alder,N,U,13759
BETULAC,ALNUS,ALNUS,ALNUS,D,Alnus sp.,0,0,0,,0,0,alder,N,U,13760
BETULAC,ALNUVIR1,ALNUVIR5,ALNUVIR,,Alnus viridis ssp. fruticosa,4,0,0,,0,0,,,S,14393
BETULAC,ALNUVIR2,ALNUVIR2,ALNUVIR,,Alnus viridis ssp. sinuata,4,0,0,,0,0,Sitka alder,N,U,14394
BETULAC,ALNUVIR3,ALNUVIR5,ALNUVIR,,Alnus viridis var. crispa,4,0,0,,0,0,,,S,14395
BETULAC,ALNUVIR4,ALNUVIR2,ALNUVIR,,Alnus viridis var. sinuata,4,0,0,,0,0,,,S,14396
BETULAC,ALNUCRI,ALNUVIR,ALNUVIR,,Alnus crispa,4,0,0,,0,0,,,S,14388
BETULAC,ALNUCRI1,ALNUVIR5,ALNUVIR,,Alnus crispa ssp. crispa,4,0,0,,0,0,,,S,14389
BETULAC,ALNUCRI3,ALNUVIR2,ALNUVIR,,Alnus crispa ssp. laciniata,4,0,0,,0,0,,,S,14390
BETULAC,ALNUCRI4,ALNUVIR2,ALNUVIR,,Alnus crispa var. sinuata,4,0,0,,0,0,,,S,14391
BETULAC,ALNUSIN,ALNUVIR2,ALNUVIR,,Alnus sinuata,4,0,0,,0,0,,,S,14392
BETULAC,ALNUVIR5,ALNUVIR5,ALNUVIR,,Alnus viridis ssp. crispa,4,0,0,,0,0,green alder,N,U,24120
BETULAC,ALNUCRI2,ALNUVIR2,ALNUVIR,,Alnus crispa ssp. sinuata,4,0,0,,0,0,,,S,24122
BETULAC,ALNUVIR,ALNUVIR,ALNUVIR,,Alnus viridis,4,0,0,,0,0,,N,U,24123
POTTIAC,ALOIBIF,ALOIBIF,ALOIBIF,,Aloina bifrons,9,0,0,,0,0,,N,U,19945
POTTIAC,ALOIPIL,ALOIBIF,ALOIBIF,,Aloina pilifera,9,0,0,,0,0,,,S,19947
POTTIAC,ALOIBRE,ALOIBRE,ALOIBRE,,Aloina brevirostris,9,0,0,,0,0,short-beaked aloe-moss,N,U,19946
POTTIAC,ALOINA,ALOINA,ALOINA,,Aloina sp.,9,0,0,,0,0,aloe-moss,N,U,19949
POTTIAC,ALOIRIG,ALOIRIG,ALOIRIG,,Aloina rigida,9,0,0,,0,0,rigid aloe-moss,N,U,19948
POACEAE,ALOPAEQ,ALOPAEQ,ALOPAEQ,,Alopecurus aequalis,6,0,0,,0,0,little meadow-foxtail,N,U,15077
POACEAE,ALOPAEQ1,ALOPAEQ,ALOPAEQ,,Alopecurus aequalis ssp. aequalis,6,0,0,,0,0,,,S,15078
POACEAE,ALOPARU,ALOPARU,ALOPARU,,Alopecurus arundinaceus,6,0,0,,0,0,creeping meadow foxtail,E,U,24931
POACEAE,ALOPCAR,ALOPCAR,ALOPCAR,,Alopecurus carolinianus,6,0,0,,0,0,Carolina meadow-foxtail,N,U,15082
POACEAE,ALOPMAC,ALOPCAR,ALOPCAR,,Alopecurus macounii,6,0,0,,0,0,,,S,15084
POACEAE,ALOPECU,ALOPECU,ALOPECU,,Alopecurus sp.,6,0,0,,0,0,,N,U,15088
POACEAE,ALOPGEN,ALOPGEN,ALOPGEN,,Alopecurus geniculatus,6,0,5,5,3,2,water meadow-foxtail,E,U,15083
POACEAE,ALOPPAL,ALOPGEN,ALOPGEN,,Alopecurus pallescens,6,0,0,,0,0,,,S,15085
POACEAE,ALOPSAC,ALOPGEN,ALOPGEN,,Alopecurus saccatus,6,0,0,,0,0,,,S,15087
POACEAE,ALOPALP,ALOPMAG,ALOPMAG,,Alopecurus alpinus,6,0,0,,0,0,,,S,15079
POACEAE,ALOPALP1,ALOPMAG,ALOPMAG,,Alopecurus alpinus var. alpinus,6,0,0,,0,0,,,S,15080
POACEAE,ALOPALP2,ALOPMAG,ALOPMAG,,Alopecurus alpinus var. glaucus,6,0,0,,0,0,,,S,15081
POACEAE,ALOPMAG,ALOPMAG,ALOPMAG,,Alopecurus magellanicus,6,0,0,,0,0,alpine meadow-foxtail,N,U,25270
POACEAE,ALOPPRA,ALOPPRA,ALOPPRA,,Alopecurus pratensis,6,0,0,,0,0,meadow-foxtail,E,U,15086
LEUCODO,ALSIA,ALSIA,ALSIA,,Alsia sp.,9,0,0,,0,0,,N,U,19951
LEUCODO,ALSICAL,ALSICAL,ALSICAL,,Alsia californica,9,0,0,,0,0,,N,U,19950
BRASSIA,ALYSALY,ALYSALY,ALYSALY,,Alyssum alyssoides,7,0,0,,0,0,pale alyssum,E,U,16332
BRASSIA,ALYSDES,ALYSDES,ALYSDES,,Alyssum desertorum,7,0,0,,0,0,desert alyssum,E,U,16333
BRASSIA,ALYSMUR,ALYSMUR,ALYSMUR,,Alyssum murale,7,0,0,,0,0,wall alyssum,E,U,16334
BRASSIA,ALYSSUM,ALYSSUM,ALYSSUM,,Alyssum sp.,7,0,0,,0,0,,E,U,16335
NOTUSED,AMANCON,AMANCON,AMANCON,,Amandinea coniops,11,0,0,,0,0,,N,U,22207
NOTUSED,BUELCON,AMANCON,AMANCON,,Buellia coniops,11,0,0,,0,0,,,S,22376
NOTUSED,AMANDIN,AMANDIN,AMANDIN,,Amandinea sp.,11,0,0,,0,0,,N,U,22208
AMARANH,AMARALB,AMARALB,AMARALB,,Amaranthus albus,7,0,0,,0,0,tumbleweed,E,U,16337
AMARANH,AMARAN,AMARANH,AMARANH,,Amaranthaceae,7,0,0,,0,0,,N,U,16336
AMARANH,AMARANT,AMARANT,AMARANT,,Amaranthus sp.,7,0,0,,0,0,,N,U,16342
AMARANH,AMARBLI,AMARBLI,AMARBLI,,Amaranthus blitoides,7,0,0,,0,0,prostrate pigweed,E,U,16338
AMARANH,AMARGRA,AMARBLI,AMARBLI,,Amaranthus graecizans,7,0,0,,0,0,,,S,24054
AMARANH,AMARPOW2,AMARPOW2,AMARPOW,,Amaranthus powellii ssp. powellii,7,0,0,,0,0,Powell's amaranth,E,U,13536
AMARANH,AMARPOW,AMARPOW,AMARPOW,,Amaranthus powellii,7,0,0,,0,0,Powell's amaranth,E,U,16339
AMARANH,AMARRET1,AMARPOW,AMARPOW,,Amaranthus retroflexus var. powellii,7,0,0,,0,0,,,S,16341
AMARANH,AMARPOW1,AMARPOW1,AMARPOW,,Amaranthus powellii ssp. bouchonii,7,0,0,,0,0,Bouchon's amaranth,E,U,24932
AMARANH,AMARRET,AMARRET,AMARRET,,Amaranthus retroflexus,7,0,0,,0,0,rough pigweed,E,U,16340
MEESIAC,AMBLDEA,AMBLDEA,AMBLDEA,,Amblyodon dealbatus,9,0,0,,0,0,short-tooth hump-moss,N,U,19952
AMBLYSE,AMBLJUR1,AMBLSER1,AMBLSER,,Amblystegium juratzkanum var. juratzkanum,9,0,0,,0,0,,,S,19959
AMBLYSE,AMBLSER,AMBLSER,AMBLSER,,Amblystegium serpens,9,0,4,4,0,0,creeping feathermoss,N,U,19962
AMBLYSE,AMBLSER1,AMBLSER1,AMBLSER,,Amblystegium serpens var. juratzkanum,9,0,0,6,0,0,Jurkatzka's feathermoss,N,U,19963
AMBLYSE,AMBLSER2,AMBLSER2,AMBLSER,,Amblystegium serpens var. serpens,9,0,0,6,0,0,creeping feathermoss,N,U,24832
AMBLYSE,AMBLVAR,AMBLVAR,AMBLVAR,,Amblystegium varium,9,0,0,,0,0,willow feathermoss,N,U,19966
AMBLYSE,AMBLVAR1,AMBLVAR,AMBLVAR,,Amblystegium varium var. alaskanum,9,0,0,,0,0,,,S,19967
AMBLYSE,AMBLVAR2,AMBLVAR,AMBLVAR,,Amblystegium varium var. lancifolium,9,0,0,,0,0,,,S,19968
AMBLYSE,AMBLVAR3,AMBLVAR,AMBLVAR,,Amblystegium varium var. ovatum,9,0,0,,0,0,,,S,19969
AMBLYSE,AMBLVAR4,AMBLVAR,AMBLVAR,,Amblystegium varium var. parvulum,9,0,0,,0,0,,,S,19970
MEESIAC,AMBLYOD,AMBLYOD,AMBLYOD,,Amblyodon sp.,9,0,0,,0,0,hump-moss,N,U,19953
AMBLYSE,AMBLYSE,AMBLYSE,AMBLYSE,,Amblystegiaceae,9,0,0,,0,0,,N,U,19954
AMBLYSE,AMBLYST,AMBLYST,AMBLYST,,Amblystegium sp.,9,0,0,,0,0,feathermoss,N,U,19964
ASTERAC,AMBRELA,AMBRART,AMBRART,,Ambrosia elatior,7,0,0,,0,0,,,S,16347
ASTERAC,AMBRART,AMBRART,AMBRART,,Ambrosia artemisiifolia,7,0,0,,0,0,annual ragweed,E,U,16343
ASTERAC,AMBRART1,AMBRART,AMBRART,,Ambrosia artemisiifolia var. elatior,7,0,0,,0,0,,,S,16344
ASTERAC,AMBRCHA,AMBRCHA,AMBRCHA,,Ambrosia chamissonis,7,0,0,,0,0,silver burweed,N,U,16345
ASTERAC,FRANCHA,AMBRCHA,AMBRCHA,,Franseria chamissonis,7,0,0,,0,0,,,S,18058
ASTERAC,FRANCHA1,AMBRCHA,AMBRCHA,,Franseria chamissonis var. bipinnatisecta,7,0,0,,0,0,,,S,18059
ASTERAC,AMBROSI,AMBROSI,AMBROSI,,Ambrosia sp.,7,0,0,,0,0,,N,U,16350
ASTERAC,AMBRPSI,AMBRPSI,AMBRPSI,,Ambrosia psilostachya,7,0,0,,0,0,western ragweed,E,U,16348
ASTERAC,AMBRPSI1,AMBRPSI,AMBRPSI,,Ambrosia psilostachya var. coronopifolia,7,0,0,,0,0,,,S,16349
ASTERAC,AMBRCOR,AMBRPSI,AMBRPSI,,Ambrosia coronopifolia,7,0,0,,0,0,,,S,16346
ROSACEA,AMELALN,AMELALN,AMELALN,,Amelanchier alnifolia,4,0,3,3,2,0,saskatoon,N,U,14397
ROSACEA,AMELALN1,AMELALN1,AMELALN,,Amelanchier alnifolia var. alnifolia,4,0,0,,0,0,saskatoon,N,U,14398
ROSACEA,AMELALN3,AMELALN4,AMELALN,,Amelanchier alnifolia var. humptulipensis,4,0,0,,0,0,,,S,14400
ROSACEA,AMELALN4,AMELALN4,AMELALN,,Amelanchier alnifolia var. semiintegrifolia,4,0,0,,0,0,saskatoon,N,U,14401
ROSACEA,AMELANC,AMELANC,AMELANC,,Amelanchier sp.,4,0,0,,0,0,,N,U,14402
ROSACEA,AMELALN2,AMELCUS,AMELCUS,,Amelanchier alnifolia var. cusickii,4,0,0,,0,0,,,S,14399
ROSACEA,AMELCUS,AMELCUS,AMELCUS,,Amelanchier cusickii,4,0,0,,0,0,Cusick's serviceberry,N,U,25161
ORCHIDA,AMERORC,AMERORC,AMERORC,,Amerorchis sp.,7,0,0,,0,0,,N,U,16352
ORCHIDA,AMERROT,AMERROT,AMERROT,,Amerorchis rotundifolia,7,3,6,6,3,0,round-leaved orchis,N,U,16351
ORCHIDA,ORCHROT,AMERROT,AMERROT,,Orchis rotundifolia,7,0,0,,0,0,,,S,18502
LYTHRAC,AMMANNI,AMMANNI,AMMANNI,,Ammannia sp.,7,0,0,,0,0,,N,U,16355
LYTHRAC,AMMACOC,AMMAROB,AMMAROB,,Ammannia coccinea,7,0,0,,0,0,,,S,16353
LYTHRAC,AMMAROB,AMMAROB,AMMAROB,,Ammannia robusta,7,0,0,,0,0,scarlet ammannia,N,U,16354
POACEAE,AMMOARE,AMMOARE,AMMOARE,,Ammophila arenaria,6,0,0,,0,0,European beachgrass,E,U,15089
POACEAE,AMMOBRE,AMMOBRE,AMMOBRE,,Ammophila breviligulata,6,0,0,,0,0,sand reed,E,U,24702
POACEAE,AMMOPHI,AMMOPHI,AMMOPHI,,Ammophila sp.,6,0,0,,0,0,,E,U,15090
ORTHOTI,AMPHCAL,AMPHCAL,AMPHCAL,,Amphidium californicum,9,0,0,,0,0,California yoke-moss,N,U,19971
ORTHOTI,AMPHIDI,AMPHIDI,AMPHIDI,,Amphidium sp.,9,0,0,,0,0,yoke-moss,N,U,19974
CYPERAC,AMPHISC,AMPHISC,AMPHISC,,Amphiscirpus sp.,6,0,0,,0,0,,N,U,24643
ORTHOTI,AMPHLAP,AMPHLAP,AMPHLAP,,Amphidium lapponicum,9,0,0,,0,0,bottle-brush moss,N,U,19972
ORTHOTI,AMPHMOU,AMPHMOU,AMPHMOU,,Amphidium mougeotii,9,0,0,,0,0,Mougeot's yoke-moss,N,U,19973
CYPERAC,SCIRNEV,AMPHNEV,AMPHNEV,,Scirpus nevadensis,6,0,0,,0,0,,,S,16121
CYPERAC,AMPHNEV,AMPHNEV,AMPHNEV,,Amphiscirpus nevadensis,6,0,0,,0,0,Nevada bulrush,N,U,24642
BORAGIN,AMSIINT,AMSIINT,AMSIINT,,Amsinckia intermedia,7,0,0,,0,0,common fiddleneck,N,U,16356
BORAGIN,AMSIMEN,AMSIINT,AMSIINT,,Amsinckia menziesii,7,0,0,,0,0,,,S,16358
BORAGIN,AMSIRET,AMSIINT,AMSIINT,,Amsinckia retrorsa,7,0,0,,0,0,,,S,16359
BORAGIN,AMSIMEN1,AMSIINT,AMSIINT,,Amsinckia menziesii var. intermedia,7,0,0,,0,0,,,S,24126
BORAGIN,AMSILYC,AMSILYC,AMSILYC,,Amsinckia lycopsoides,7,0,0,,0,0,bugloss fiddleneck,U,U,16357
BORAGIN,AMSINCK,AMSINCK,AMSINCK,,Amsinckia sp.,7,0,0,,0,0,,N,U,16360
BORAGIN,AMSISPE,AMSISPE,AMSISPE,,Amsinckia spectabilis,7,0,0,,0,0,seaside fiddleneck,N,U,16361
NOTUSED,AMYGCON,AMYGCON,AMYGCON,,Amygdalaria consentiens,11,0,0,,0,0,,N,U,22209
NOTUSED,AMYGCOT,AMYGCOT,AMYGCOT,,Amygdalaria continua,11,0,0,,0,0,,N,U,22210
NOTUSED,AMYGDAL,AMYGDAL,AMYGDAL,,Amygdalaria sp.,11,0,0,,0,0,,N,U,22214
NOTUSED,AMYGHAI,AMYGHAI,AMYGHAI,,Amygdalaria haidensis,11,0,0,,0,0,,N,U,22211
NOTUSED,AMYGPAN,AMYGPAN,AMYGPAN,,Amygdalaria panaeola,11,0,0,,0,0,,N,U,22212
NOTUSED,LECIPAN,AMYGPAN,AMYGPAN,,Lecidea panaeola,11,0,0,,0,0,,,S,22956
NOTUSED,AMYGPEL,AMYGPEL,AMYGPEL,,Amygdalaria pelobotryon,11,0,0,,0,0,,N,U,22213
NOTUSED,LECAPEL,AMYGPEL,AMYGPEL,,Lecanora pelobotrya,11,0,0,,0,0,,,S,22911
NOTUSED,AMYGSUB,AMYGSUB,AMYGSUB,,Amygdalaria subdissentiens,11,0,0,,0,0,,N,U,22215
ANACARD,ANACAR,ANACARD,ANACARD,,Anacardiaceae,4,0,0,,0,0,,N,U,14403
BARTRAI,ANACMEN,ANACMEN,ANACMEN,,Anacolia menziesii,9,0,0,,0,0,,N,U,19975
BARTRAI,ANACOLI,ANACOLI,ANACOLI,,Anacolia sp.,9,0,0,,0,0,,N,U,19976
PRIMULC,ANAGALL,ANAGALL,ANAGALL,,Anagallis sp.,7,0,0,,0,0,,E,U,16366
PRIMULC,ANAGARV,ANAGARV,ANAGARV,,Anagallis arvensis,7,0,0,,0,0,scarlet pimpernel,E,U,16364
PRIMULC,ANAGARV1,ANAGARV1,ANAGARV,,Anagallis arvensis ssp. arvensis,7,0,0,,0,0,scarlet pimpernel,E,U,24421
PRIMULC,ANAGMIN,ANAGMIN,ANAGMIN,,Anagallis minima,7,0,0,,0,0,chaffweed,N,U,16365
PRIMULC,CENTMIN,ANAGMIN,ANAGMIN,,Centunculus minimus,7,0,0,,0,0,,,S,17060
ASTERAC,ANAPHAL,ANAPHAL,ANAPHAL,,Anaphalis sp.,7,0,0,,0,0,,N,U,16368
ASTERAC,ANAPMAR,ANAPMAR,ANAPMAR,,Anaphalis margaritacea,7,0,0,,2,3,pearly everlasting,N,U,16367
NOTUSED,ANAPKAS,ANAPSET,ANAPSET,,Anaptychia kaspica,11,0,0,,0,0,,,S,22216
NOTUSED,ANAPSET,ANAPSET,ANAPSET,,Anaptychia setifera,11,0,0,,0,0,eyed centipede,N,U,22217
NOTUSED,ANAPTYC,ANAPTYC,ANAPTYC,,Anaptychia sp.,11,0,0,,0,0,centipede lichens,N,U,22218
NOTUSED,ANAPULO,ANAPULO,ANAPULO,,Anaptychia ulotrichoides,11,0,0,,0,0,cryptic centipede,N,U,22219
JUNGERA,ANASASS,ANASASS,ANASASS,,Anastrophyllum assimile,10,0,0,,0,0,,N,U,21232
JUNGERA,ANASDON,ANASDON,ANASDON,,Anastrophyllum donianum,10,0,0,,0,0,,N,U,21233
JUNGERA,ANASHEL,ANASHEL,ANASHEL,,Anastrophyllum helleranum,10,0,0,,0,0,,N,U,21234
JUNGERA,ANASMIC,ANASMIC,ANASMIC,,Anastrophyllum michauxii,10,0,0,,0,0,,N,U,21235
JUNGERA,ANASMIN,ANASMIN,ANASMIN,,Anastrophyllum minutum,10,0,0,,0,0,,N,U,21236
JUNGERA,ANASMIN1,ANASMIN1,ANASMIN,,Anastrophyllum minutum var. grandis,10,0,0,,0,0,,N,U,21237
JUNGERA,ANASMIN2,ANASMIN2,ANASMIN,,Anastrophyllum minutum var. minutum,10,0,0,,0,0,,N,U,21238
JUNGERA,ANASORC,ANASORC,ANASORC,,Anastrepta orcadensis,10,0,0,,0,0,,N,U,21230
JUNGERA,ANASSAX,ANASSAX,ANASSAX,,Anastrophyllum saxicola,10,0,0,,0,0,,N,U,21239
JUNGERA,ANASSPH,ANASSPH,ANASSPH,,Anastrophyllum sphenoloboides,10,0,0,,0,0,,N,U,21241
JUNGERA,ANASTEN,ANASTEN,ANASTEN,,Anastrophyllum tenue,10,0,0,,0,0,,N,U,21242
JUNGERA,ANASTRE,ANASTRE,ANASTRE,,Anastrepta sp.,10,0,0,,0,0,,N,U,21231
JUNGERA,ANASTRO,ANASTRO,ANASTRO,,Anastrophyllum sp.,10,0,0,,0,0,,N,U,21240
