"plot","zone","subzone"
"KO 031","CWH","mm1"
"KO 040","CWH","mm1"
"KO 041","CWH","mm1"
"KO 047","CWH","mm1"
"KO 051","CWH","xm2"
"KO 083","CWH","xm2"
"KO 085","CWH","xm2"
"KO 087","CWH","mm1"
"KO 088","CWH","mm1"
"KO 089","CWH","xm2"
"KS-02","ESSF","wk1"
"KS03","SBS","dw2"
"KS04","ESSF","wk1"
"KS05","SBS","dw2"
"KS07","SBS","dw2"
"KS-10","ESSF","wk1"
"KZ00152","CWH","vm1"
"KP 203","CWH","vm1"
"KP 205","MH","mm1"
"KP 206","CWH","vm2"
"KP 211","CWH","vm1"
"KP 213","CWH","vh1"
"KP 229","CWH","vm2"
"KP 233","CWH","vh1"
"KP 241","CWH","vm1"
"KP 243","CWH","vm1"
"KP 245","CWH","vm1"
"KP 246","CWH","vm1"
"KZ00252","CWH","vm2"
"KZ01852","CWH","vm1"
"KZ02052","MH","mm1"
"KZ04052","CWH","wm"
"KZ04252","CWH","wm"
"KZ04352","CWH","wm"
"KZ06952","CWH","wm"
"KZ08552","MH","mm1"
"KZ08852","MH","mm1"
"KZ09052","CWH","wm"
"KZ09252","CWH","wm"
"KZ09652","CWH","wm"
"KZ12952","CWH","wm"
"KZ13052","CWH","wm"
"KZ30452","CWH","vm2"
"KZ30752","CWH","vm1"
"KZ33152","MH","mm1"
"KZ34252","CWH","wm"
"KZ40952","CWH","wm"
"KZ44552","CWH","vm1"
"L022","BWBS","mk"
"L026","BWBS","mk"
"L027","BWBS","mk"
"L028","BWBS","mk"
"L034","BWBS","mk"
"L035","BWBS","mk"
"L036","BWBS","mk"
"L038","BWBS","mk"
"L039","BWBS","mk"
"L056","BWBS","mk"
"L083","BWBS","mk"
"L084","BWBS","mk"
"L100","BWBS","mk"
"L126","BWBS","mk"
"L130","BWBS","mk"
"L139","BWBS","mk"
"L801909","MS","dk2"
"L801910","MS","dk2"
"L801912","ICH","mk4"
"L801934","MS","dk2"
"L801947","MS","dk2"
"L801958","IDF","xk"
"LM1-01","CWH","vh2"
"LM2-01","CWH","vh2"
"LPbg7","BG","xh3"
"LPc19","ESSF","xv2"
"LPc23","IDF","dc"
"LPc30","MS","dc2"
"LPdk110","IDF","dk1"
"LPdk123","IDF","dk1"
"LPdk124","IDF","dk1"
"LPdk14","IDF","dc"
"LPdk2","IDF","dc"
"LPdk26","IDF","dc"
"LPdk37","IDF","dk3"
"LPed2","ESSF","dv2"
"LPex4","ESSF","xc4"
"LPiW1","IDF","xh2"
"LPiX21","IDF","xc"
"LPiX214","IDF","xh2"
"LPiX220","IDF","dk1"
"LPiX31","IDF","dc"
"LPiX311","IDF","xc"
"LPmc18","MS","dc1"
"LPmc2","MS","dc1"
"LPmd7","MS","dc2"
"LPmk20","MS","xk3"
"LPmk3","MS","xk3"
"LPmk30","MS","xk3"
"LPmk4","MS","xk3"
"LPmx3","MS","xv"
"LPpx1","PP","xh2"
"LPpx21","IDF","xc"
"LPxc31","ESSF","xc3"
"LPxc311","ESSF","xc3"
"LPxc33","MS","xk3"
"LPxc331","MS","xk3"
"LPxm1","IDF","xm"
"LPxm2","IDF","xm"
"LPxm7","IDF","xm"
"LU01","IDF","dm2"
"LU08","MS","dk2"
"LU14","IDF","dm2"
"LU16","IDF","dm2"
"LU18","MS","dk2"
"LU19","IDF","dm2"
"LU24","IDF","dm2"
"LU25","IDF","dm2"
"LU27","IDF","dm2"
"LU30","IDF","dm2"
"LU31","IDF","dm2"
"LV06-95","IDF","dm2"
"LV07-95","IDF","dm2"
"LV09-95","IDF","dm2"
"M-01","SBS","dw1"
"M-02","SBS","dw1"
"M-20","ICH","wk2"
"M812084","ESSF","wc1"
"MCG1","CWH","xm2"
"MCG2","CWH","xm2"
"MCG3","CWH","xm1"
"MCG4","CWH","xm1"
"MCG5","CWH","xm1"
"MCG6","CWH","xm1"
"MCL034","IDF","xh1"
"MCL035","IDF","xh1"
"MCL040","MS","xk"
"MCL059","IDF","xh1"
"MCL-22","IDF","xh1"
"MCM1","CWH","xm2"
"MCM2","CWH","xm2"
"MCM3","CWH","xm1"
"MCM4","CWH","xm1"
"MCM5","CWH","xm1"
"MH94100","MH","mm2"
"MH94101","MH","mm2"
"MH94102","MH","mm2"
"MH94005","MH","mm2"
"MH94013","MH","mm2"
"MH94014","MH","mm2"
"MH94015","MH","mm2"
"MH94019","MH","mm2"
"MH94022","CWH","ws2"
"MH94023","MH","mm2"
"MH94024","MH","mm2"
"MH94028","MH","mm2"
"MH94033","ESSF","mk"
"MH94034","ESSF","mk"
"MH94045","MH","mm2"
"MH94053","MH","mm2"
"MH94076","MH","mm2"
"MH94078","MH","mm2"
"MH94079","MH","mm2"
"MH94081","MH","mm2"
"MH94085","ESSF","wv"
"MH94091","MH","mm2"
"MH94094","MH","mm2"
"MH94105","MH","mm2"
"MH94109","MH","mm2"
"MH94110","MH","mm2"
"MI03-95","IDF","dm2"
"Mor2a83","SBS","dk"
"Mor2a84","SBS","dk"
"Mor2a85","SBS","dk"
"Mor2a86","SBS","dk"
"Mor2a87","SBS","dk"
"Mor2a89","SBS","dk"
"Mor2a92","SBS","dk"
"Mor2b83","SBS","dk"
"Mor2b84","SBS","dk"
"Mor2b85","SBS","dk"
"Mor2b86","SBS","dk"
"Mor2b87","SBS","dk"
"Mor2b89","SBS","dk"
"Mor2b92","SBS","dk"
"Mor2c83","SBS","dk"
"Mor2c84","SBS","dk"
"Mor2c85","SBS","dk"
"Mor2c86","SBS","dk"
"Mor2c87","SBS","dk"
"Mor2c89","SBS","dk"
"Mor2c92","SBS","dk"
"Mor2d83","SBS","dk"
"Mor2d84","SBS","dk"
"Mor2d85","SBS","dk"
"Mor2d86","SBS","dk"
"Mor2d87","SBS","dk"
"Mor2d89","SBS","dk"
"Mor2d92","SBS","dk"
"Mor2e83","SBS","dk"
"Mor2e84","SBS","dk"
"Mor2e85","SBS","dk"
"Mor2e86","SBS","dk"
"Mor2e87","SBS","dk"
"Mor2e89","SBS","dk"
"Mor2e92","SBS","dk"
"Mor6a83","SBS","dk"
"mor6a84","SBS","dk"
"Mor6a85","SBS","dk"
"Mor6a86","SBS","dk"
"Mor6a87","SBS","dk"
"Mor6a89","SBS","dk"
"Mor6a92","SBS","dk"
"Mor6b83","SBS","dk"
"Mor6b84","SBS","dk"
"Mor6b85","SBS","dk"
"Mor6b86","SBS","dk"
"Mor6b87","SBS","dk"
"Mor6b89","SBS","dk"
"Mor6b92","SBS","dk"
"Mor6c83","SBS","dk"
"Mor6c84","SBS","dk"
"Mor6c85","SBS","dk"
"Mor6c86","SBS","dk"
"Mor6c87","SBS","dk"
"Mor6c89","SBS","dk"
"Mor6c92","SBS","dk"
"Mor6d83","SBS","dk"
"Mor6d84","SBS","dk"
"Mor6d85","SBS","dk"
"Mor6d86","SBS","dk"
"Mor6d87","SBS","dk"
"Mor6d89","SBS","dk"
"Mor6d92","SBS","dk"
"Mor6e83","SBS","dk"
"Mor6e84","SBS","dk"
"Mor6e85","SBS","dk"
"Mor6e86","SBS","dk"
"Mor6e87","SBS","dk"
"Mor6e89","SBS","dk"
"Mor6e92","SBS","dk"
"Mor7a01","SBS","dk"
"Mor7a03","SBS","dk"
"Mor7a83","SBS","dk"
"Mor7a84","SBS","dk"
"Mor7a85","SBS","dk"
"Mor7a86","SBS","dk"
"Mor7a87","SBS","dk"
"Mor7a89","SBS","dk"
"Mor7a92","SBS","dk"
"Mor7b01","SBS","dk"
"Mor7b03","SBS","dk"
"Mor7b83","SBS","dk"
"Mor7b84","SBS","dk"
"Mor7b85","SBS","dk"
"Mor7b86","SBS","dk"
"Mor7b87","SBS","dk"
"Mor7b89","SBS","dk"
"Mor7b92","SBS","dk"
"Mor7c01","SBS","dk"
"Mor7c03","SBS","dk"
"Mor7c83","SBS","dk"
"Mor7c84","SBS","dk"
"Mor7c85","SBS","dk"
"Mor7c86","SBS","dk"
"Mor7c87","SBS","dk"
"Mor7c89","SBS","dk"
"Mor7c92","SBS","dk"
"Mor7d01","SBS","dk"
"Mor7d03","SBS","dk"
"Mor7d83","SBS","dk"
"Mor7d84","SBS","dk"
"Mor7d85","SBS","dk"
"Mor7d86","SBS","dk"
"Mor7d87","SBS","dk"
"Mor7d89","SBS","dk"
"Mor7d92","SBS","dk"
"Mor7e01","SBS","dk"
"Mor7e03","SBS","dk"
"Mor7e83","SBS","dk"
"Mor7e84","SBS","dk"
"Mor7e85","SBS","dk"
"Mor7e86","SBS","dk"
"Mor7e87","SBS","dk"
"Mor7e89","SBS","dk"
"Mor7e92","SBS","dk"
"Mor8a83","SBS","dk"
"Mor8a84","SBS","dk"
"Mor8a85","SBS","dk"
"Mor8a86","SBS","dk"
"Mor8a87","SBS","dk"
"Mor8a89","SBS","dk"
"Mor8a92","SBS","dk"
"Mor8b83","SBS","dk"
"Mor8b84","SBS","dk"
"Mor8b85","SBS","dk"
"Mor8b86","SBS","dk"
"Mor8b87","SBS","dk"
"Mor8b89","SBS","dk"
"Mor8b92","SBS","dk"
"Mor8c83","SBS","dk"
"Mor8c84","SBS","dk"
"Mor8c85","SBS","dk"
"Mor8c86","SBS","dk"
"Mor8c87","SBS","dk"
"Mor8c89","SBS","dk"
"Mor8c92","SBS","dk"
"Mor8d83","SBS","dk"
"Mor8d84","SBS","dk"
"Mor8d85","SBS","dk"
"Mor8d86","SBS","dk"
"Mor8d87","SBS","dk"
"Mor8d89","SBS","dk"
"Mor8d92","SBS","dk"
"Mor8e83","SBS","dk"
"Mor8e84","SBS","dk"
"Mor8e85","SBS","dk"
"Mor8e86","SBS","dk"
"Mor8e87","SBS","dk"
"Mor8e89","SBS","dk"
"Mor8e92","SBS","dk"
"MP 290","MS","mw"
"MP 297","ESSF","mw"
"N05-339","ESSF","dk1"
"N06-372","ESSF","wm1"
"N06-420","ESSF","dk2"
"N06-909","MS","dk2"
"N06-915","ICH","mk4"
"N06-922","ESSF","dk1"
"N06-940","ESSF","dk1"
"N074452","ICH","mw4"
"N076012","ESSF","wc6"
"N06-954","PP","dh1"
"N073393","ESSF","wm2"
"N074157","ICH","dm"
"N074214","ICH","mw4"
"N074233","ESSF","wc4"
"N074236","ICH","mw4"
"N074274","ICH","xw"
"N074277","ESSF","wc6"
"N074280","ICH","mw4"
"N074282","ICH","mw4"
"N074288","ICH","mw2"
"N074430","ICH","mw4"
"N074439","ESSF","wc5"
"N074441","ESSF","wc5"
"N075060","ESSF","wm2"
"N075554","ESSF","wcw"
"N076002","ICH","wk1"
"N076006","ICH","mw2"
"N076027","ESSF","wcw"
"N076097","ESSF","dm"
"N812030","ICH","mw2"
"N812087","ICH","mw2"
"N812101","ICH","mw2"
"N812107","ICH","mw2"
"N812136","ICH","mw2"
"N812149","ICH","wk1"
"N812150","ESSF","wc1"
"N812151","ICH","mw2"
"N812237","ICH","wk1"
"N812249","ICH","mw2"
"N99G08","ESSF","dk1"
"N99G10","ESSF","dk"
"N99G11","MS","dk"
"N99G14","MS","dk"
"NCCK100","MS","dk1"
"NCCK11","ICH","mk4"
"NCCK114","ESSF","dk1"
"NM2051","CWH","ds1"
"NM2052","MH","mm2"
"NM2053","MH","mm2"
"NM2056","MH","mm2"
"NM2057","CWH","ms1"
"NPSP074","ICH","mw1"
"NTP-629","ESSF","wc2"
"NTP-700","ICH","mw3"
"NTP-703","ICH","wk1"
"O801879","MS","dk"
"NCCK127","ESSF","dkw"
"NCCK135","MS","dk1"
"NCCK142","ICH","mk4"
"NCCK144","ICH","mk4"
"NCCK162","MS","dk1"
"NCCK180","MS","dk1"
"NCCK185","MS","dk1"
"NCCK19","ICH","mk4"
"NCCK201","ICH","mk4"
"NCCK205","ICH","mk4"
"NCCK206","ICH","mk4"
"NCCK228","ICH","mk4"
"NCCK241","ICH","mk4"
"NCCK243","ICH","mk4"
"NCCK255","ICH","mk4"
"NCCK261","ICH","mk4"
"NCCK268","ICH","mk4"
"NCCK37","ICH","mk4"
"NCCK51","ICH","mk4"
"NCCK53","ICH","mk4"
"NCCK54","ICH","mk4"
"NCCK6","ICH","mk4"
"NCCK61","ICH","mk4"
"NCCK94","MS","dk1"
"NFI0070","ESSF","dk2"
"NFI0383","ESSF","wc2"
"NFI313","ESSF","wc1"
"NM2001","CWH","xm1"
"NM2002","CWH","xm2"
"NM2004","CWH","vm1"
"NM2005","CWH","vm1"
"NM2006","CWH","xm2"
"NM2008","MH","mm1"
"NM2009","CWH","vm2"
"NM2010","CWH","vm1"
"NM2011","CWH","vm2"
"NM2012","MH","mm1"
"NM2013","CWH","vm1"
"NM2014","CWH","vm2"
"NM2019","CWH","xm2"
"NM2020","CWH","vm1"
"NM2021","CWH","xm2"
"NM2022","CWH","xm2"
"NM2023","CWH","vm1"
"NM2026","CWH","vm2"
"NM2027","CWH","vm1"
"NM2029","CWH","vm2"
"NM2030","CWH","vm1"
"NM2032","CWH","vm1"
"NM2033","CWH","vm1"
"NM2034","CWH","vm1"
"NM2036","CWH","vm1"
"NM2037","CWH","mm1"
"NM2039","CWH","dm"
"NM2040","CWH","mm1"
"NM2043","CWH","vm2"
"NM2044","CWH","vm1"
"NM2046","CWH","vm2"
"NM2047","CWH","vm1"
"NM2048","CWH","ms1"
"NM2049","MH","mm2"
"NM2050","CWH","dm"
"NM2058","CWH","ds1"
"NM2060","IDF","ww"
"NM2061","CWH","ms1"
"NM2063","CWH","ms1"
"NM2064","CWH","ms1"
"NM2067","CWH","ms1"
"NM2068","CWH","ds1"
"NM2071","IDF","ww"
"NM2072","CWH","ms1"
"NM2073","CWH","ds1"
"NM2074","IDF","ww"
"NM2075","IDF","ww1"
"NM2076","IDF","ww1"
"NM2077","IDF","ww"
"NM2078","IDF","ww"
"NM2079","CWH","ds1"
"NM2080","CWH","ms1"
"NM2083","CWH","ds1"
"NM2084","CWH","ms1"
"NM2085","CWH","ds1"
"NM2086","MH","mm2"
"NM2087","CWH","ms1"
"NM2088","MH","mm2"
"NM2089","CWH","ms1"
"NM2090","CWH","ws2"
"NM2091","CWH","ws2"
"NM2092","CWH","ds2"
"NM2095","CWH","vm1"
"NM2096","CWH","vm1"
"NM2097","CWH","vm1"
"NM2098","CWH","vm2"
"NM2099","CWH","ws2"
"NM2100","MH","mm2"
"NM2101","CWH","vm1"
"NM2103","CWH","vm1"
"NM2105","CWH","vm1"
"NM2106","CWH","vm1"
"NM2107","CWH","vm1"
"NM2108","CWH","vm1"
"NM2111","CWH","ms1"
"NM2112","CWH","vm2"
"NM2113","CWH","dm"
"NM2114","CWH","vm2"
"NM2115","CWH","ds1"
"NM2117","CWH","ds1"
"NM2118","MH","mm2"
"NM2119","CWH","ms1"
"NM2120","CWH","ds1"
"NM2121","CWH","ds1"
"NM2125","CWH","vm1"
"NM2126","CWH","vm1"
"NM2130","CWH","ms1"
"NM2131","CWH","ms1"
"NM2132","CWH","ms1"
"NM2134","CWH","dm"
"NM2135","CWH","vm1"
"NM2136","CWH","vm2"
"NM2140","CWH","ms1"
"NM2142","CWH","dm"
"NM2143","CWH","vm1"
"NM2146","CWH","vm1"
"NM2147","CWH","vm2"
"NM2148","CWH","vh1"
"NM2150","CWH","vm1"
"NM2151","CWH","vm1"
"NM2152","CWH","vm1"
"NM2153","CWH","vm1"
"NO02-95","IDF","dm2"
"NO03-95","IDF","dm2"
"NO06-95","IDF","dm2"
"NPSP001","ICH","mk1"
"NPSP004","IDF","dm1"
"NPSP005","ICH","dw"
"NPSP015","IDF","dm1"
"NPSP021","ICH","mw4"
"NPSP023","ICH","dw1"
"NPSP026","ICH","dm"
"NPSP028","PP","dh2"
"NPSP032","MS","dk1"
"NPSP038","MS","dk"
"NPSP040","ESSF","wc1"
"NTP-052","ICH","mw3"
"NTP-054","ICH","mw3"
"NTP-115","ESSF","wc2"
"NTP-117","ESSF","wc2"
"NTP-119","ESSF","wc2"
"NTP-504","ESSF","wc2"
"NTP-507","ESSF","wc2"
"NTP-511","ESSF","wc2"
"NTP-601","ICH","mw3"
"NTP-617","ESSF","wc2"
"NTP-627","ESSF","wc2"
"NTP-706","ESSF","wc2"
"NTP-712","ICH","wk1"
"NTP-726","ESSF","wc2"
"NTP-730","ESSF","wc2"
"NTP-732","ICH","wk1"
"NTP-746","ESSF","wc2"
"NTP-754","ESSF","wcw"
"NTP-755","ESSF","wcw"
"NWTF03","SBS","mc2"
"NWTF05","SBS","mc2"
"NWTF06","SBS","mc2"
"NWTF09","ESSF","mc"
"NWTF11","SBS","mc2"
"NWTF14","SBS","mc2"
"NWTF16","SBS","dk"
"NWTF21","SBS","mc2"
"NWTF22","SBS","mc2"
"NWTF23","SBS","mc2"
"NWTF24","SBS","mc2"
"NWTF26","SBS","mc2"
"NWTF27","SBS","mc2"
"NWTF28","ESSF","mc"
"NWTF29","ESSF","mc"
"NWTF37","SBS","mc2"
"NWTF39","SBS","mc2"
"NWTF40","SBS","mc2"
"NWTF46","SBS","mc2"
"NWTF53","SBS","mc2"
"NWTF55","SBS","mc2"
"O801857","MS","dk2"
"O801858","MS","dk2"
"O812231","ESSF","wm2"
"O812234","ICH","mw2"
"O812242","ICH","mw2"
"O826804","ICH","wk1"
"ORE044","CWH","dm"
"ORE046","CWH","dm"
"ORE048","CWH","vm2"
"ORE053","CWH","vm2"
"ORE084","CWH","dm"
"ORE099","CWH","dm"
"ORE111","CWH","dm"
"ORE116","CWH","dm"
"ORE120","CWH","dm"
"ORE130","CWH","dm"
"ORE141","CWH","vm1"
"ORE143","CWH","vm1"
"ORE148","CWH","vm1"
"ORE149","CWH","vm1"
"ORE150","CWH","vm1"
"P791189","IDF","dm2"
"P801800","MS","dk2"
"P801802","MS","dk2"
"P801804","MS","dk2"
"P801815","MS","dk"
"P801832","MS","dk2"
"P801841","ICH","mk1"
"P801843","IDF","dm2"
"P801854","IDF","dm2"
"P801855","IDF","dm2"
"P801856","IDF","dm2"
"P801871","IDF","dm2"
"P801941","MS","dk"
"PD00347","IDF","dm2"
"PD00348","IDF","dm2"
"PD00350","IDF","dm2"
"PD00351","IDF","dm2"
"PD00352","PP","dh2"
"PD00353","PP","dh2"
"PD00355","PP","dh2"
"PD00359","IDF","dm2"
"PD00363","IDF","dm2"
"PD00368","PP","dh2"
"PD00369","IDF","dm2"
"PD00428","IDF","dm2"
"PD00430","PP","dh2"
"PD00431","PP","dh2"
"PD00432","IDF","dm2"
"PD00433","PP","dh2"
"PD00436","PP","dh2"
"PD00439","IDF","dm2"
"PD00443","PP","dh2"
"PD00445","PP","dh2"
"PD00446","PP","dh2"
"PH 008","CWH","vm1"
"PH 010","CWH","vm1"
"PH 013","CWH","vm1"
"PH 023","CWH","vm1"
"PH 035","CWH","vm1"
"PH 037","CWH","vm1"
"PH 049","CWH","vh1"
"PH 050","CWH","vh1"
"PH 063","CWH","vh1"
"PL00848","IDF","dm2"
"PL10","IDF","dm2"
"PL2","IDF","dm2"
"PL20","IDF","dm2"
"PL26","IDF","dm2"
"PSP9192","ICH","dm"
"PSP9193","ICH","dw1"
"PSP9194","ICH","dw1"
"PSP9195","ICH","dw1"
"PSP9196","ICH","dw1"
"PSP9197","ICH","dw1"
"PSP9198","ICH","dw1"
"PSP9199","ICH","dw1"
"PSP9200","ICH","dw1"
"PSP9201","ICH","dw1"
"PSP9202","ICH","dw1"
"PSP9203","ICH","dw1"
"PSP9204","ICH","dw1"
"PSP9208","IDF","dm2"
"PSP9209","IDF","dm2"
"PH 086","CWH","vm1"
"PH 087","CWH","vm1"
"PH 090","CWH","vm1"
"PH 114","CWH","vm1"
"PH 115","CWH","vm1"
"PS10440","ICH","mw2"
"PS2-01","CWH","vh2"
"PS3-01","CWH","vh2"
"PS5-01","CWH","vh2"
"PSP9211","IDF","dm2"
"PSP9213","ESSF","dk1"
"PSP9217","IDF","dm2"
"PSP9218","IDF","dm2"
"PSP9219","IDF","dm2"
"PSP9230","IDF","dm1"
"PSP9233","IDF","dm1"
"PSP9234","IDF","dm1"
"PSP9235","IDF","dm1"
"PSP9242","IDF","dm1"
"PSP9243","IDF","dm1"
"PSP9248","ICH","dw1"
"PSP9249","ICH","dw1"
"PSP9250","ICH","dw1"
"PSP9251","ICH","dw1"
"PSP9252","ICH","dw1"
"PSP9254","ICH","mw2"
"PSP9293","ICH","dw1"
"PSP9306","IDF","dm2"
"PSP9307","IDF","dm2"
"PSP9308","IDF","dm2"
"R130883","BG","xw2"
"PSP9313","ESSF","dm"
"PSP9319","PP","dh2"
"PSP9320","PP","dh2"
"PSP9321","IDF","dm2"
"PSP9322","IDF","dm2"
"PSP9323","IDF","dm2"
"PSP9327","ESSF","dk"
"PSP9338","IDF","dm2"
"PSP9339","IDF","dm2"
"PSP9341","MS","dk"
"PSP9344","MS","dk"
"RF0002","CWH","dm"
"RF0005","CWH","dm"
"RF0007","CWH","dm"
"RF0022","CWH","dm"
"RF0024","CWH","dm"
"RF0074","CWH","dm"
"RF0089","CWH","vm2"
"RF0107","CWH","dm"
"RF0122","CWH","vm1"
"RF0124","CWH","dm"
"RF0125","CWH","vm1"
"RF0154","CWH","dm"
"RG002","ESSF","wc2"
"RG003","ESSF","wc2"
"RG005","ICH","wk1"
"RG007","ICH","mw2"
"RG012","ICH","mw2"
"RG013","ICH","mw2"
"RG015","ICH","mw2"
"RG017","ICH","mw2"
"RG019","ICH","mw2"
"RG023","ICH","wk1"
"PSP9350","MS","dk"
"PSP9352","MS","dk2"
"PSP9353","MS","dk"
"PSP9354","MS","dk"
"PSP9355","MS","dk"
"PSP9356","MS","dk2"
"PSP9360","MS","dk2"
"PSP9409","IDF","dm1"
"PSP9410","IDF","dm1"
"PSP9411","IDF","dm1"
"PSP9412","IDF","dm1"
"PSP9426","IDF","dm1"
"PSP9628","ICH","mw2"
"PSP9631","ICH","mw2"
"PSP9632","ICH","mw2"
"PSP9633","ICH","mw2"
"PSP9635","ICH","mw2"
"PSP9705","ICH","mw2"
"PSP9707","ICH","mw2"
"PSP9708","ICH","mw2"
"PSP9709","ICH","mw2"
"PSP9714","ICH","mk4"
"PYGIF12","PP","xh2"
"PYGIF14","PP","xh2"
"PYGIF31","IDF","xh1"
"PYGIF35","PP","xh1"
"PYGIF38","IDF","xh1"
"PYGIF44","IDF","xh1"
"PYGIF50","PP","xh2"
"PYGIF52","BG","xw1"
"PYGIF55","PP","xh2"
"PYGIF57","IDF","xw"
"PYGIF58","IDF","dk3"
"PYGIF60","IDF","xw"
"PYGIF72","PP","dh1"
"PYGIF74","PP","dh1"
"PYGIF78","IDF","dm2"
"PYGIF85","IDF","dm2"
"PYGIF86","PP","dh2"
"PYGIF93","PP","dh2"
"Q801792","MS","dk2"
"QCIA10","CWH","wh2"
"QCIA12","CWH","wh2"
"QCIA14","CWH","wh2"
"QCIA15","CWH","wh2"
"QCIA16","MH","wh2"
"QCIA18","MH","wh2"
"QCIA19","CWH","wh2"
"QCIA5","CWH","wh2"
"QCIA6","CWH","wh2"
"QCIL4","CWH","wh2"
"QCIL6","MH","wh2"
"QCIQ11","CWH","wh2"
"QCIQ12","CWH","wh2"
"QCIQ15","CWH","wh2"
"QCIQ16","CWH","wh2"
"QCIQ18","CWH","wh2"
"QCIQ2","CWH","wh2"
"QCIQ9","CWH","wh1"
"QCIS1","MH","wh2"
"QCIS12","CWH","wh2"
"QCIS3","CWH","wh2"
"R0104","BWBS","mw2"
"R0105","BWBS","mk"
"R0110","BWBS","wk3"
"R0123","BWBS","wk3"
"R1006","BWBS","dk"
"R1007","BWBS","dk"
"R1010","BWBS","dk"
"R1022","ESSF","mc"
"R1024","ESSF","mc"
"R107782","BG","xh3"
"R115781","BG","xw2"
"R117682","BG","xh2"
"R118681","BG","xw1"
"R119682","BG","xw1"
"R217682","BG","xh2"
"R3014","BWBS","dk"
"R3016","BWBS","dk"
"R3026","BWBS","dk"
"R3041","BWBS","dk"
"R3044","BWBS","dk"
"R3046","BWBS","dk"
"R3047","BWBS","dk"
"R3048","BWBS","dk"
"R3049","BWBS","dk"
"R3051","BWBS","dk"
"R3053","BWBS","dk"
"R3054","BWBS","mk"
"R3055","BWBS","mk"
"R3060","BWBS","dk"
"R3062","BWBS","mk"
"R318682","PP","xh2"
"R527681","PP","xh2"
"R530981","BG","xw2"
"R-54","ESSF","wc5"
"R-55","ESSF","wc5"
"R-57","ESSF","wc4"
"R-58","ESSF","wc1"
"R-61","ESSF","wc1"
"R-62","ICH","mw2"
"R-63","ESSF","wc1"
"R-64","ESSF","wc1"
"R-67","ICH","mw2"
"R-69","ICH","mw2"
"R-75","ESSF","wc1"
"R-76","ICH","mw2"
"R-77","ICH","mw2"
"R770099","MS","dm1"
"R770107","MS","dm1"
"R-78","ICH","mw2"
"R780383","MS","dm1"
"R780417","ICH","mk1"
"R780419","ICH","mk1"
"R780420","MS","dm1"
"R780422","ICH","mk1"
"R780426","MS","dm1"
"R780445","MS","dm1"
"R791196","IDF","dm1"
"R791329","IDF","dm1"
"R791385","MS","dm1"
"R791392","IDF","dm1"
"R791393","IDF","dm1"
"R-8","ICH","mw2"
"R-81","ICH","mw2"
"R-83","ICH","mw2"
"R-84","ESSF","wc1"
"R-87","ESSF","wc1"
"R-89","ICH","mw2"
"R-90","ESSF","wc1"
"RC6527","IDF","dk2"
"RC6537","IDF","dk1"
"RC6605","MS","dm2"
"RC7023","PP","xh1"
"RC7064","IDF","dk2"
"RC7065","MS","dm2"
"RC7066","MS","dm2"
"RC7068","IDF","dk1"
"RC7070","MS","dm2"
"RC7071","IDF","dk1"
"RC7072","IDF","dk1"
"RECFGB4","ESSF","wc2"
"RC7073","MS","dm2"
"RC7075","IDF","dk1"
"RC7076","MS","dm2"
"RC7802","ESSF","xc"
"RC7805","MS","dm2"
"RC7810","ESSF","dc2"
"RC7812","ESSF","xc"
"RCO7802","CWH","vh1"
"REC3242","ESSF","wc2"
"REC3243","ESSF","wc2"
"REC3266","ESSF","wc2"
"REC4111","ESSF","wc2"
"REC4158","ESSF","wc2"
"REC4164","ESSF","vc"
"REC4192","SBS","mm"
"REC4199","SBS","mm"
"REC-H02","ICH","wk1"
"RF0032","CWH","dm"
"RF0044","CWH","vm2"
"RF0055","CWH","vm2"
"RF0058","CWH","dm"
"SCTH007","ESSF","wc2"
"SF198","ESSF","dk2"
"SF202","MS","dk2"
"SF206","MS","dk2"
"SF209","MS","dk2"
"SF22","MS","dk2"
"SF23","MS","dk2"
"RS23211","MS","dk2"
"RS23228","IDF","dm2"
"RS23230","IDF","dm2"
"RS23286","IDF","dm2"
"RS23291","IDF","dm2"
"RS23298","IDF","dm2"
"RS23299","MS","dk2"
"RS23300","MS","dk2"
"RS23301","MS","dk2"
"RS23302","MS","dk2"
"RS23305","IDF","dm2"
"RS23308","IDF","dm2"
"RS23347","MS","dk2"
"RS23351","ESSF","dk2"
"RS23356","IDF","dm2"
"RS23369","MS","dk2"
"S-1","SBS","dw1"
"S-3","SBS","dw1"
"S770106","MS","dm1"
"S770120","MS","dm1"
"S780400","ICH","mk1"
"S780403","MS","dm1"
"S780406","MS","dm1"
"S780412","MS","dm1"
"S780446","MS","dm1"
"S791394","MS","dm1"
"SA 002","CWH","xm2"
"SA 007","CWH","xm2"
"SA 008","CWH","xm2"
"SA 009","CWH","xm2"
"SA 011","CWH","xm2"
"SA 013","CWH","xm2"
"SA 015","CWH","xm2"
"SA 027","CWH","mm2"
"SA 029","CWH","mm1"
"SA 036","CWH","mm1"
"SA 040","CWH","xm2"
"SA 043","CWH","xm2"
"SA 045","CWH","mm1"
"SA 048","CWH","xm1"
"SA 051","CWH","xm2"
"SA 053","CWH","mm2"
"SA 056","CWH","xm2"
"SA 059","CWH","xm2"
"SA 064","CWH","xm1"
"SA 069","CWH","mm2"
"SA 070","MH","mm1"
"SA 071","CWH","xm2"
"SA 072","CWH","xm2"
"SA 073","CWH","mm1"
