"Tmax_wt","Tmax_sp","Tmax_sm","Tmax_at","Tmin_wt","Tmin_sp","Tmin_sm","Tmin_at","PPT_wt","PPT_sp","PPT_sm","PPT_at"
-2.6,6,15.5,5.7,-9.4,-4.3,4.5,-1.9,5.9427993751267,5.19295685089021,4.85981240436167,5.72358510195238
-4,5.3,15.9,5.6,-11,-4.6,4.6,-2.7,5.61677109766657,5.48479693349065,5.51342874616498,5.54126354515843
-3.5,5.7,16.8,6.1,-11.5,-4.8,4.3,-3,5.57972982598622,5.36597601502185,5.2257466737132,5.28826703069454
-2.7,8,19.2,7.9,-10.7,-3.4,5.3,-2.1,5.40717177146012,5.16478597392351,5.12989871492307,5.14166355650266
-3.3,5.6,16.5,6.2,-11.6,-4.9,4.1,-3.1,5.57972982598622,5.27811465923052,5.21493575760899,5.26269018890489
-3.2,6.8,17.5,6.9,-10.7,-3.7,5.5,-1.9,5.40267738187228,5.26785815906333,5.17048399503815,5.22035582507832
-3.3,6,17.1,6.4,-11.4,-4.6,4.4,-2.9,5.54517744447956,5.36129216570943,5.17614973257383,5.25749537202778
-3.3,6,17,6.3,-11.4,-4.6,4.4,-2.9,5.54907608489522,5.36597601502185,5.17614973257383,5.25749537202778
-3.5,5.5,16.5,6,-11.6,-5,4.2,-3.1,5.59098698051086,5.38449506278909,5.2257466737132,5.29330482472449
-3.4,6.8,17.6,6.9,-10.7,-3.7,5.5,-2,5.4249500174814,5.28320372873799,5.17614973257383,5.23644196282995
-2.6,8.2,19.1,8,-10.1,-2.8,6.3,-1.3,5.27811465923052,5.17048399503815,5.07517381523383,5.07517381523383
-2.5,8.2,19,8,-10.2,-2.8,6.2,-1.3,5.27299955856375,5.17048399503815,5.07517381523383,5.08140436498446
-2,8.7,19.9,8.6,-8.7,-1.6,7.1,-0.3,5.09375020080676,4.77068462446567,4.79579054559674,4.87519732320115
-2.8,6.8,17.9,7.1,-9.5,-2.7,6.1,-1.1,5.18738580584075,4.88280192258637,4.86753445045558,4.969813299576
-2.6,8.2,19.1,7.9,-9,-2,6.9,-0.5,5.19849703126583,4.81218435537242,4.90527477843843,5.00394630594546
-3.1,7.4,18.3,7.1,-9.5,-2.5,6.5,-0.9,5.31811999384422,4.88280192258637,4.93447393313069,5.0998664278242
-4.1,5.5,16.4,5.6,-11,-4.7,4.3,-2.8,5.57215403217776,5.59471137960184,5.64190707093811,5.54126354515843
-4.4,5,16.2,5.3,-11.1,-4.9,4.2,-2.7,5.65248918026865,5.65948221575962,5.6970934865054,5.61312810638807
-3.6,6.5,17.7,6.6,-10.6,-4,5.1,-2.1,5.605802066296,5.54126354515843,5.55682806169954,5.53733426701854
-3.2,7.2,18.4,7,-10.6,-3.8,5.2,-2.1,5.52545293913178,5.31811999384422,5.29330482472449,5.35658627467201
-2.1,9.2,20.5,8.7,-10.1,-3,5.8,-1.6,5.30826769740121,5.18738580584075,5.12396397940326,5.15329159449778
-2.2,8.9,19.5,8.6,-10,-2.5,6.5,-1,5.34233425196481,5.23110861685459,5.25227342804663,5.26785815906333
-2.2,9.2,20.7,8.8,-10.1,-2.8,5.8,-1.6,5.26785815906333,5.12989871492307,5.04985600724954,5.04985600724954
-3.4,6.4,17.9,6.7,-10.8,-4,5.2,-2.2,5.50938833662798,5.34233425196481,5.12396397940326,5.24174701505964
-2.6,8,18.3,7.8,-10,-2.5,6.7,-1,5.46383180502561,5.2257466737132,5.33753807970132,5.40267738187228
-2.6,8.2,18.9,8,-9.8,-2.5,6.6,-1.1,5.43372200355424,5.22035582507832,5.33271879326537,5.37527840768417
-1.9,10,20.9,9.3,-8.2,-1,7.8,0.2,5.08759633523238,4.98360662170834,4.91998092582813,4.89783979995091
-2.7,6.2,17.2,6.9,-9.7,-3.2,5.7,-1.4,5.15905529921453,4.96284463025991,4.9416424226093,4.90527477843843
-1.6,6.7,17.4,7.5,-8.8,-2.6,6.3,-0.8,5.05624580534831,5.05624580534831,5.08140436498446,4.78749174278205
-2.3,7.2,17.8,7,-9.9,-3,5.4,-1.8,5.6937321388027,5.04985600724954,5.02388052084628,5.48893772615669
-3.5,6.9,17.1,6.5,-11.4,-3.4,6.2,-1.8,5.27811465923052,4.9416424226093,5.11799381241676,5.16478597392351
-3.7,6.9,16.8,6.6,-11.3,-3.5,5.7,-2,5.6937321388027,5.14166355650266,5.18178355029209,5.54517744447956
-3.4,6.3,17.2,6,-9.9,-3,6.1,-1.5,5.80211837537706,5.10594547390058,5.01727983681492,5.56452040732269
-1.5,9,18.8,8.6,-8.9,-1.3,8.4,0.4,5.61312810638807,4.98360662170834,4.92725368515721,5.37527840768417
-3,6.6,17.5,6.4,-9.8,-3,6.2,-1.4,5.65948221575962,5.03043792139244,4.98360662170834,5.4249500174814
-2.8,7.3,18.2,7.1,-9.4,-2.4,6.6,-1,5.66642668811243,4.98360662170834,4.9416424226093,5.42053499927229
-2.7,7.4,18.4,7.2,-9.4,-2.4,6.5,-1.1,5.62401750618734,4.94875989037817,4.92725368515721,5.37527840768417
-1.7,9.3,20.4,8.7,-8,-0.8,8.3,0.5,5.35658627467201,4.8283137373023,4.85203026391962,5.07517381523383
-2.3,8.4,19.4,8,-8.8,-1.7,7.4,-0.3,5.42053499927229,4.89783979995091,4.90527477843843,5.15329159449778
-0.6,11.2,22.2,10.4,-6.5,0.8,9.9,1.9,5.06259503302697,4.65396035015752,4.7361984483945,4.77912349311153
-2.8,7.7,18.2,7.6,-10.6,-3.5,5.7,-1.8,5.35185813347607,5.26269018890489,5.08759633523238,5.15905529921453
-2.9,8,18.7,7.8,-10.6,-3.3,5.8,-1.6,5.34233425196481,5.25227342804663,5.08759633523238,5.15329159449778
-2.3,8.2,19.1,7.8,-9,-2,6.8,-0.6,5.62040086571715,4.97673374242057,4.92725368515721,5.30826769740121
-3,6.9,17.9,6.9,-10.1,-3.2,5.4,-1.8,5.605802066296,4.969813299576,4.97673374242057,5.31320597904179
-0.9,11.8,22.6,10.5,-8.9,-0.9,7.7,-0.3,4.98360662170834,4.70953020131233,4.99043258677874,4.91265488573605
-1.4,9.8,20.9,9.3,-7.7,-0.4,8.7,0.8,5.23110861685459,4.77068462446567,4.8283137373023,4.969813299576
-0.3,11.9,23.1,10.8,-5.8,1.4,10.5,2.4,5.01063529409626,4.58496747867057,4.72738781871234,4.75359019110636
-1.3,9.9,20.9,9.2,-7.5,-0.2,8.9,1,5.26269018890489,4.77068462446567,4.8283137373023,4.99043258677874
-1.9,9.5,20.4,9.1,-8.7,-1.5,7.3,-0.2,5.17614973257383,5.04985600724954,4.9416424226093,4.94875989037817
-1.3,10,21.1,9.6,-7.9,-0.8,8.1,0.5,5.00394630594546,4.69134788222914,4.67282883446191,4.75359019110636
-1.1,10.4,21.5,9.9,-7.8,-0.6,8.2,0.5,4.99043258677874,4.66343909411207,4.74493212836325,4.77912349311153
-1,10.6,21.7,9.8,-7,0.2,9.3,1.4,5.17048399503815,4.70953020131233,4.77912349311153,4.89783979995091
-1.7,9.4,20.4,8.8,-8,-0.9,8.2,0.5,5.39362754635236,4.84418708645859,4.86753445045558,5.10594547390058
-1.3,9.9,20.9,9.2,-7.5,-0.3,8.9,1,5.26269018890489,4.77068462446567,4.82028156560504,4.99043258677874
-2.1,8.6,19.7,8.1,-8.6,-1.4,7.7,0,5.46806014113513,4.89783979995091,4.89034912822175,5.17614973257383
-1,10.6,21.6,9.8,-6.9,0.3,9.4,1.5,5.16478597392351,4.70048036579242,4.77912349311153,4.88280192258637
-2.2,8.3,19.5,8.3,-8.9,-1.9,6.8,-0.5,5.12989871492307,4.80402104473326,4.76217393479776,4.89783979995091
-2.6,7.3,18.4,7.5,-9.4,-2.7,6.1,-1.1,5.17048399503815,4.85981240436167,4.78749174278205,4.92725368515721
-0.3,11.4,21.9,10.6,-6.9,0.5,9.8,1.7,5.23110861685459,4.70953020131233,4.76217393479776,5.01063529409626
-0.2,11.6,22.1,10.7,-6.8,0.7,9.9,1.7,5.2040066870768,4.69134788222914,4.75359019110636,4.98360662170834
-6.6,2.1,12.3,1.4,-13,-6.4,2.6,-4.7,6.3297209055227,5.23644196282995,5.54517744447956,6.34035930372775
5.4,11.1,17.2,11.8,0.6,3.4,9.9,6.2,6.8501261661455,6.47543271670409,6.00881318544259,6.87626461189077
-2.9,4.7,14,5.3,-9.3,-3.8,5.2,-1.3,6.89162589705225,5.85220247977447,5.54126354515843,6.58340922215876
-7.4,3.9,14.3,2.5,-14.6,-5.6,4.9,-4.1,6.34035930372775,5.71702770140622,5.66988092298052,6.19847871649231
2.3,10.9,18.8,11.1,-2,2.9,10.5,5,7.06133436691044,6.70196036600254,6.23048144757848,7.13009851012558
3.2,10.8,19.3,11.2,-1.1,2.6,9.3,4.5,6.52941883826223,5.82600010738045,5.35185813347607,6.3261494731551
1.8,12.2,20.4,10.6,-4.2,1.7,9.3,3.2,6.12905021006055,5.39816270151775,5.12989871492307,6.20455776256869
5,9.7,16.9,11.5,0.5,2.8,9.4,5.5,7.09589322109753,6.63725803128446,5.84354441703136,7.10085190894405
2.7,8.1,16.5,9.2,-1.8,0.7,7.7,3.5,7.00124562206948,6.59441345974978,6.05678401322862,7.06561336359772
2.2,10.1,17.6,9.8,-3.6,1.1,8.3,2.9,6.87316383421252,6.20859002609663,5.72358510195238,6.82871207164168
-3.6,9.6,20.3,7,-9.6,-1.4,7.4,0.3,5.30826769740121,4.70953020131233,5.20948615284142,5.6970934865054
5.6,11.2,17.5,12,0.5,3.4,9.9,6.1,6.83733281468559,6.47850964220857,6.03068526026126,6.86589107488344
-0.6,11.2,21,9.3,-5.6,1.2,9.6,3,6.00388706710654,5.04342511691925,5.02388052084628,6.04973345523196
-0.6,11.4,21.2,9.4,-5.5,1.3,9.7,3.1,5.99893656194668,5.03695260241363,5.01727983681492,6.04737217904628
-1.5,10.2,20.1,8.4,-6.6,0.2,8.7,2,6.03548143252476,5.03695260241363,5.06890420222023,6.04025471127741
-2,9,18.7,7.6,-7.6,-1,7.6,0.9,6.04973345523196,5.14166355650266,5.10594547390058,6.07764224334903
-1.9,9.1,18.8,7.6,-7.5,-0.8,7.7,1,6.05208916892442,5.12989871492307,5.11198778835654,6.07534603108868
-1.9,9.1,18.8,7.6,-7.5,-0.8,7.7,1,6.05208916892442,5.12989871492307,5.11198778835654,6.07534603108868
-1.3,11.6,21.6,9.3,-6.3,1,9.5,2.8,5.89989735358249,4.90527477843843,4.97673374242057,6.12468339089421
-1.3,11.6,21.6,9.3,-6.3,1,9.5,2.8,5.89989735358249,4.90527477843843,4.97673374242057,6.12468339089421
-1.3,10.4,19.9,8.5,-7.1,-0.2,8.1,1.5,6.02586597382531,5.03043792139244,5.03695260241363,6.04737217904628
-1.7,9.6,19,7.8,-7.6,-0.8,7.7,0.9,6.06842558824411,5.09375020080676,5.0998664278242,6.09356977004514
0.3,11.4,20.6,9.8,-4.8,1.4,9.7,3.4,6.31173480915291,5.36129216570943,4.99043258677874,6.4085287910595
-3.3,8.9,18.7,7.4,-9.9,-1.7,7.1,0,5.83773044716594,4.969813299576,4.969813299576,6.13122648948314
4.6,10.1,17.9,11.4,-0.1,2.4,9.2,4.9,6.43454651878745,5.8805329864007,5.29831736654804,6.40191719672719
3.3,8.6,16.5,9.8,-1,1.4,8.3,4.1,6.69703424766648,6.13772705408623,5.4380793089232,6.64118216974059
0,11.2,20.7,9.6,-5,1.5,9.9,3.3,6.10702288774225,5.23110861685459,5.08140436498446,6.11368217983223
4.9,9.4,16,11.5,1.4,3.2,9.7,6,6.83087423464618,6.3750248198281,5.70044357339069,6.82762923450285
3.3,10.4,16.9,10.5,-2.1,2.5,9.8,4.6,6.76619171466035,6.41836493593621,6.07534603108868,6.97447891102505
3.3,8.7,16.6,10.1,-1,1.4,8.3,4.2,6.75925527066369,6.1779441140506,5.41610040220442,6.71052310945243
3.8,9.2,17,10.6,-0.7,1.8,8.6,4.5,6.70441435496411,6.15060276844628,5.37063802812766,6.6682282484174
3.9,9.4,17.1,10.7,-0.6,1.8,8.7,4.5,6.68586094706836,6.13772705408623,5.36129216570943,6.65544035036765
4.3,9.9,17.6,11.2,-0.3,2.2,8.9,4.8,6.62936325343745,6.04500531403601,5.37989735354046,6.59167373200866
4.2,9.7,17.4,11,-0.4,2,8.8,4.7,6.64509096950564,6.06610809010375,5.39362754635236,6.60800062529609
3.7,8.9,16.8,10.2,-0.7,1.7,8.5,4.4,6.65286302935335,6.09807428216624,5.40267738187228,6.60123011872888
3.2,7.8,14.9,9.6,-1,1.4,8.2,4.2,7.01571242048723,6.4831073514572,5.6937321388027,6.99301512293296
5.9,10.7,16.5,11.7,0.9,3.5,9.7,5.8,6.89871453432999,6.4281052726846,5.92692602597041,6.90975328164481
-3.7,9.5,20.1,7.9,-11.8,-2.7,6.2,-1.7,5.52942908751142,5.03043792139244,5.36129216570943,5.49306144334055
-2.6,8.4,19.5,8,-10,-3,5.8,-1.5,5.4249500174814,5.31320597904179,5.32787616878958,5.34233425196481
-2,10,21.2,9.3,-9.8,-2.2,6.4,-1.1,5.34233425196481,5.07517381523383,5.11198778835654,5.20948615284142
-2.7,7.7,18,7,-10.2,-3.5,5.7,-1.9,5.73009978297357,5.47646355193151,5.52545293913178,5.63478960316925
-3,7.1,17.5,6.7,-10.4,-3.7,5.4,-2.1,5.73334127689775,5.4510384535657,5.4380793089232,5.62401750618734
-3.5,6.1,16.5,5.8,-10.6,-4.2,5,-2.5,5.77144112313002,5.51745289646471,5.48893772615669,5.64544689764324
-3.7,5.7,16,5.5,-10.7,-4.4,4.9,-2.6,5.78689738136671,5.54126354515843,5.4971682252932,5.65248918026865
-2.8,7.7,17.9,7,-10.2,-3.5,5.8,-1.8,5.7268477475872,5.45958551414416,5.51745289646471,5.63478960316925
-3.4,6.8,17.1,6.3,-10.6,-4,5.5,-2.2,5.80513496891649,5.52146091786225,5.53733426701854,5.69035945432406
-3,7.4,17.8,6.9,-10.3,-3.5,5.9,-1.8,5.74300318780948,5.4380793089232,5.4971682252932,5.65948221575962
-2.9,7.8,18.2,7.2,-10.1,-3.2,6,-1.6,5.70711026474888,5.3890717298165,5.44673737166631,5.61677109766657
-3.4,6.3,16.7,6.1,-10.6,-4.1,5.1,-2.4,5.77455154554441,5.4971682252932,5.46383180502561,5.66296048013595
-3.7,5.6,16,5.5,-10.8,-4.4,4.9,-2.6,5.78996017089725,5.52545293913178,5.47646355193151,5.66988092298052
-3.9,5.4,16.1,5.6,-10.9,-4.4,4.9,-2.5,5.78996017089725,5.44673737166631,5.36129216570943,5.62762111369064
-3.5,6.1,16.8,6,-10.7,-4.1,5.1,-2.4,5.75890177387728,5.4249500174814,5.34710753071747,5.605802066296
-3.5,6.1,16.8,6.1,-10.7,-4.1,5.2,-2.3,5.73334127689775,5.40717177146012,5.33753807970132,5.57972982598622
-3.1,7.5,17.9,6.6,-10.3,-3.3,6.1,-1.7,5.73009978297357,5.4510384535657,5.52942908751142,5.67332326717149
-1.1,11.3,22.4,10.2,-8.1,-0.3,8.6,0.7,5.19849703126583,4.98360662170834,5.14749447681345,5.08140436498446
-1.1,11.2,22.2,10.2,-8.1,-0.2,8.8,0.7,5.25227342804663,4.90527477843843,5.08759633523238,5.06890420222023
-2,9.5,20.3,8.7,-9.4,-1.5,7.7,-0.4,5.39816270151775,4.97673374242057,5.18738580584075,5.21493575760899
-2.1,9.3,20,8.6,-9.6,-1.7,7.6,-0.5,5.48063892334199,5.00394630594546,5.17614973257383,5.25227342804663
-3.3,7.1,17.7,6.9,-10.5,-3.6,5.6,-2,5.78689738136671,5.40267738187228,5.40267738187228,5.67675380226828
-3.3,7.1,17.4,6.3,-10.4,-3.5,6,-1.9,5.75257263882563,5.48063892334199,5.53733426701854,5.69035945432406
-1,10.8,21.7,9.6,-8.3,-1.2,7.8,0.3,5.47227067367148,5.25227342804663,5.35185813347607,5.43372200355424
-0.7,11.2,22.2,10.1,-8.1,-1,8,0.6,5.41610040220442,5.2040066870768,5.30826769740121,5.37989735354046
-3.4,6.9,17.1,6.1,-10.7,-3.7,5.8,-2.1,5.76519110278484,5.50533153593236,5.54517744447956,5.71373280550937
-3,7.5,17.8,6.7,-10.4,-3.4,6,-1.8,5.64544689764324,5.42053499927229,5.48479693349065,5.61312810638807
-3.3,6.6,17,6.3,-10.4,-3.9,5.3,-2.3,5.75257263882563,5.48893772615669,5.46806014113513,5.63121178182137
-3.7,5.7,16.1,5.5,-10.7,-4.4,4.9,-2.6,5.79301360838414,5.53338948872752,5.4971682252932,5.66988092298052
-2.8,7.6,18,7,-10.1,-3.4,5.6,-1.9,5.70711026474888,5.4380793089232,5.44241771052179,5.58724865840025
-2.5,8.4,18.8,7.6,-9.8,-3,6,-1.6,5.67675380226828,5.39362754635236,5.40267738187228,5.56068163101553
-3.4,6.8,17.1,6.4,-10.7,-4,5.4,-2.3,5.8348107370626,5.50938833662798,5.51342874616498,5.72031177660741
-1.7,9.7,20.4,8.8,-9.1,-2,7,-0.6,5.4249500174814,5.20948615284142,5.35185813347607,5.39362754635236
-2,9.1,19.8,8.4,-9.7,-2.6,6.3,-1.3,5.62040086571715,5.28320372873799,5.31811999384422,5.54517744447956
-2.2,9,19.7,8.3,-9.3,-2.3,6.6,-1,5.56452040732269,5.28320372873799,5.40717177146012,5.52146091786225
-1.9,9.6,20.4,8.9,-9.3,-1.5,7.7,-0.4,5.4380793089232,5.02388052084628,5.12989871492307,5.19849703126583
-0.7,12,23,10.8,-7.6,0.3,9.3,1.2,5.14166355650266,4.83628190695148,5.06259503302697,4.99721227376411
-2.7,8.8,19.1,7.6,-10.3,-2.3,7.5,-1.1,5.63121178182137,5.12396397940326,5.14749447681345,5.37989735354046
-3.8,5.6,16.4,5.8,-10.8,-4.2,5.1,-2.4,5.74620319054015,5.42053499927229,5.36129216570943,5.57972982598622
-3.5,6.5,17.3,6.5,-10.5,-3.7,5.5,-2,5.65599181081985,5.35185813347607,5.31320597904179,5.49306144334055
-3.3,6.8,17.7,6.8,-10.4,-3.6,5.6,-1.9,5.61677109766657,5.32300997913841,5.28826703069454,5.46383180502561
-1.8,10.4,21.6,9.5,-9.6,-2,6.6,-0.9,5.34233425196481,5.02388052084628,5.04342511691925,5.20948615284142
-2.4,8.3,19.1,7.9,-10.2,-3.1,6,-1.6,5.5834963087817,5.25749537202778,5.26269018890489,5.48479693349065
-1.9,9.4,20.3,8.8,-9.9,-2.6,6.2,-1.2,5.55295958492162,5.19849703126583,5.20948615284142,5.4553211153577
-2.6,8.2,18.9,7.7,-10.2,-3.1,6,-1.6,5.63835466933375,5.29330482472449,5.30330490805908,5.53338948872752
-2.7,7.9,18.6,7.5,-10.3,-3.2,5.9,-1.7,5.64544689764324,5.30826769740121,5.31320597904179,5.53338948872752
-2.7,8,18.7,7.6,-10.2,-3.1,6,-1.6,5.68697535633982,5.33271879326537,5.34233425196481,5.5834963087817
-3.4,6.9,17.5,6.7,-10.6,-3.8,5.5,-2.2,5.80814248998044,5.4249500174814,5.39362754635236,5.66988092298052
-2.7,8.1,18.7,7.6,-10.1,-3.1,6.1,-1.6,5.70044357339069,5.33753807970132,5.36129216570943,5.60947179518496
-2.6,7.9,18.5,7.7,-10,-2.7,6.4,-1.3,5.45958551414416,5.19849703126583,5.29831736654804,5.37527840768417
-2.3,8.5,19.2,8.2,-9.7,-2.3,6.7,-1,5.41164605185504,5.15329159449778,5.26785815906333,5.33753807970132
-2.1,8.8,19.5,8.4,-9.5,-2.1,6.9,-0.8,5.3890717298165,5.12396397940326,5.24702407216049,5.31320597904179
-1.6,9.9,20.8,9.3,-8.8,-1.2,7.7,-0.1,5.29831736654804,5.02388052084628,5.18178355029209,5.2257466737132
-2.3,8.6,19.5,8.4,-9.4,-1.9,7.1,-0.7,5.34233425196481,5.08759633523238,5.2257466737132,5.29330482472449
-1.8,9.4,20.2,8.7,-9.1,-1.7,7.4,-0.4,5.40267738187228,5.14749447681345,5.25749537202778,5.32300997913841
-1.9,9.3,20,8.6,-9.3,-1.9,7.2,-0.6,5.40267738187228,5.18178355029209,5.28826703069454,5.33753807970132
-2.9,8.4,18.7,7.3,-10.5,-2.6,7.3,-1.4,5.66988092298052,5.15905529921453,5.16478597392351,5.41164605185504
-2.8,8.4,18.7,7.4,-10.5,-2.5,7.3,-1.3,5.66988092298052,5.15905529921453,5.17614973257383,5.40717177146012
-2.6,8.5,18.9,7.8,-10.3,-2.4,7.1,-1.1,5.63121178182137,5.18738580584075,5.17614973257383,5.32300997913841
-1.9,9.6,20.2,8.8,-9.5,-1.5,7.7,-0.4,5.50533153593236,5.07517381523383,5.14749447681345,5.23644196282995
-1.5,10.4,21.4,9.5,-8.8,-0.9,8.2,0.1,5.34233425196481,5.01727983681492,5.12989871492307,5.14749447681345
-1.6,10.2,21.2,9.4,-8.9,-1,8.1,0,5.36129216570943,5.01727983681492,5.12396397940326,5.15329159449778
-1.1,11.2,22.3,10.1,-8.2,-0.4,8.6,0.6,5.26269018890489,5.03043792139244,5.14166355650266,5.10594547390058
-1.8,9.9,20.7,9.1,-9.1,-1.3,7.9,-0.2,5.46383180502561,5.16478597392351,5.17614973257383,5.24174701505964
-2.1,9.3,20.1,8.6,-9.5,-1.6,7.6,-0.5,5.50533153593236,5.17614973257383,5.16478597392351,5.26269018890489
-1,11.5,22.5,10.3,-8,-0.2,8.7,0.8,5.23110861685459,5.01727983681492,5.15329159449778,5.08759633523238
-1.2,11.3,22.4,10.2,-8.1,-0.3,8.6,0.7,5.20948615284142,4.99721227376411,5.15905529921453,5.08759633523238
-1.2,11.1,22.1,10.1,-8.2,-0.5,8.5,0.7,5.29330482472449,5.04985600724954,5.2040066870768,5.17614973257383
-1.7,10.1,21,9.2,-9,-1.1,8,-0.1,5.4249500174814,5.12989871492307,5.15905529921453,5.20948615284142
-1,11.4,22.4,10.2,-8,-0.3,8.6,0.8,5.16478597392351,5.01727983681492,5.16478597392351,5.10594547390058
-2.7,7.9,18.4,7.2,-10.1,-2.7,6.7,-1.3,5.67675380226828,5.38449506278909,5.40717177146012,5.57215403217776
-2.7,7.9,18.4,7.2,-10,-2.7,6.7,-1.3,5.71702770140622,5.44673737166631,5.47646355193151,5.62762111369064
-1,11.6,22.7,10.4,-7.9,-0.1,8.8,0.8,5.16478597392351,4.969813299576,5.13579843705026,5.05624580534831
-1.6,9.8,20.6,8.8,-8.9,-1.9,7.2,-0.4,5.4510384535657,5.20948615284142,5.37063802812766,5.42053499927229
-2.2,8.9,19.5,8.2,-9.8,-2.6,6.3,-1.3,5.63478960316925,5.28320372873799,5.32787616878958,5.56068163101553
-0.8,11.9,23,10.6,-7.7,0.1,8.9,1.1,5.0998664278242,4.99043258677874,5.14749447681345,5.05624580534831
-1.9,9.3,20,8.6,-9.2,-1.9,7.1,-0.6,5.40267738187228,5.14166355650266,5.33753807970132,5.37989735354046
-2.8,7.7,18.1,7.4,-10.2,-3,6.2,-1.5,5.54907608489522,5.30330490805908,5.39362754635236,5.47227067367148
-1.6,10,20.8,9.1,-8.7,-1.5,7.5,-0.2,5.26269018890489,5.04342511691925,5.30826769740121,5.26269018890489
-2.6,7.8,18.2,7.5,-10.1,-2.9,6.2,-1.5,5.51745289646471,5.27299955856375,5.35658627467201,5.43372200355424
-2.5,7.9,18.3,7.6,-10.1,-2.8,6.3,-1.4,5.52146091786225,5.27299955856375,5.35658627467201,5.4380793089232
-2.1,8.8,19.4,8.4,-9.6,-2.1,6.9,-0.9,5.42934562895444,5.17048399503815,5.27811465923052,5.35658627467201
-2.7,7.5,17.9,7.3,-10.3,-3.1,6.1,-1.6,5.54517744447956,5.29330482472449,5.36129216570943,5.4553211153577
-2.3,8.3,18.8,7.9,-9.8,-2.5,6.6,-1.1,5.47227067367148,5.22035582507832,5.30330490805908,5.3890717298165
-2.2,8.8,19.7,8.5,-9.3,-1.7,7.3,-0.5,5.32787616878958,5.06259503302697,5.21493575760899,5.28320372873799
-2.3,8.6,19.4,8.3,-9.5,-2,7,-0.8,5.36129216570943,5.12989871492307,5.26269018890489,5.31320597904179
-1.7,10.1,20.9,9.2,-8.9,-1.2,7.9,-0.1,5.37063802812766,5.08759633523238,5.20948615284142,5.21493575760899
-3.4,7,17.6,6.8,-10.6,-3.7,5.6,-2,5.78996017089725,5.40267738187228,5.40267738187228,5.68017260901707
-3.5,7,17.6,6.8,-10.5,-3.6,5.7,-2,5.77144112313002,5.39362754635236,5.41610040220442,5.67332326717149
-3.5,6.9,17.4,6.7,-10.6,-3.8,5.6,-2.1,5.79301360838414,5.40717177146012,5.40717177146012,5.68017260901707
-2.8,7.9,18.2,7.2,-10.4,-3.2,6.1,-1.7,5.43372200355424,5.14166355650266,5.42053499927229,5.39362754635236
-1.4,10.6,21.5,9.5,-8.5,-0.9,8,0.3,5.30330490805908,5.10594547390058,5.2257466737132,5.24702407216049
-1.5,10.3,21.1,9.3,-8.6,-1.2,7.7,0,5.31811999384422,5.11198778835654,5.24174701505964,5.26269018890489
-0.9,11.3,22.3,10.2,-7.9,-0.5,8.3,0.6,5.12396397940326,4.96284463025991,5.22035582507832,5.14749447681345
-0.7,11.8,23,10.5,-7.3,0,8.7,1.2,5.27811465923052,5.01063529409626,5.09375020080676,5.17614973257383
-0.4,12.2,23.5,10.9,-7,0.3,9,1.5,5.2040066870768,4.92725368515721,5.04342511691925,5.0998664278242
-0.6,11.8,23,10.5,-7.3,0,8.7,1.2,5.26269018890489,4.99721227376411,5.09375020080676,5.16478597392351
-2.2,8.8,19.4,8.3,-9.6,-2.3,6.8,-1,5.41164605185504,5.18178355029209,5.34710753071747,5.37527840768417
-2.7,8,18.5,7.3,-10,-2.9,6.3,-1.4,5.42053499927229,5.17048399503815,5.4249500174814,5.39816270151775
-1.9,9.4,20.2,8.7,-9.9,-2.6,6.4,-1.2,5.58724865840025,5.22035582507832,5.23110861685459,5.4971682252932
-2.8,8.1,19.4,7.8,-10.3,-3.4,5.6,-1.7,5.4249500174814,5.25749537202778,5.2257466737132,5.26269018890489
-2.4,9.1,20.3,8.6,-10,-2.7,6.1,-1.4,5.24702407216049,5.15329159449778,5.14749447681345,5.11799381241676
-0.7,11.9,23.2,10.8,-8.2,-0.5,8,-0.1,4.76217393479776,4.8283137373023,5.06890420222023,4.77912349311153
-2.8,8,18.9,7.8,-10.3,-3.2,5.6,-1.6,5.44673737166631,5.28826703069454,5.33753807970132,5.37527840768417
-3,7.3,18.3,7.1,-10.3,-3.4,5.7,-1.8,5.57215403217776,5.28320372873799,5.25749537202778,5.42934562895444
-2.8,7.5,18.3,7.2,-10.4,-3.5,5.6,-1.9,5.68357976733868,5.35658627467201,5.28826703069454,5.56068163101553
-3.2,6.9,17.1,6.3,-10.6,-4,5.3,-2.3,5.75257263882563,5.54517744447956,5.58724865840025,5.64897423816121
-3.2,7,17.2,6.4,-10.6,-4,5.4,-2.2,5.73334127689775,5.50938833662798,5.57972982598622,5.63478960316925
-3.2,6.6,17.1,6.3,-10.5,-3.9,5.3,-2.3,5.75257263882563,5.48479693349065,5.47227067367148,5.64897423816121
-3.5,6.1,16.6,5.9,-10.7,-4.2,5.1,-2.4,5.76832099579377,5.48479693349065,5.44241771052179,5.64897423816121
-3.1,6.9,17.4,6.6,-10.5,-3.8,5.4,-2.1,5.72031177660741,5.42053499927229,5.37063802812766,5.6021188208797
-3.4,6.4,16.8,6.1,-10.6,-4,5.2,-2.4,5.76205138278018,5.50125821054473,5.47646355193151,5.64897423816121
-2.7,7.9,18.3,7.2,-10.1,-3.2,6,-1.6,5.70711026474888,5.42934562895444,5.4971682252932,5.62401750618734
-2.8,7.8,18.2,7.2,-10.1,-3.3,6,-1.7,5.70711026474888,5.41610040220442,5.48479693349065,5.62401750618734
