"","bgc","ss_nospace","suitability","spp","newsuit","mod","outrange","PlotNumber","Species","TotalA","TotalB","NutrientRegime_clean","MoistureRegime_clean","Elevation","SlopeGradient","Aspect","MesoSlopePosition","Latitude","Longitude","SuccessionalStatus","StructuralStage","SiteUnit","newsuit_ord","TotalAB"
"8250","ESSFdc1","ESSFdc1/101",NA,"Lw",3,"inputed",NA,"1057-2","LARIOCC",3,0,"C",4,1720,35,56,"MD",49.2727843307997,-117.875039746498,NA,"6",NA,"3",3
"8251","ESSFdc1","ESSFdc1/110",NA,"Lw",3,"inputed",NA,"1057-2","LARIOCC",3,0,"C",4,1720,35,56,"MD",49.2727843307997,-117.875039746498,NA,"6",NA,"3",3
"8260","CWHvh2","CWHvh2/113",NA,"Ba",3,"inputed",NA,"102450","ABIEAMA",4,0.699999988079071,"C",5,122,50,310,"UP",54.2283287,-130.18330383,"YCC",NA,"CWH vh 2 /113","3",4.69999998807907
"8261","CWHvh2","CWHvh2/113",NA,"Ba",3,"inputed",NA,"102450","ABIEAMA",4,0.699999988079071,"C",5,122,50,310,"UP",54.2283287,-130.18330383,"YCC",NA,"CWH vh 2 /113","3",4.69999998807907
"8264","CWHvh2","CWHvh2/113",NA,"Ba",3,"inputed",NA,"102250","ABIEAMA",0,0.200000002980232,"C",5,175,35,70,"UP",54.2283287,-130.19169616,NA,NA,"CWH vh 2 /113","3",0.200000002980232
"8265","CWHvh2","CWHvh2/113",NA,"Ba",3,"inputed",NA,"102250","ABIEAMA",0,0.200000002980232,"C",5,175,35,70,"UP",54.2283287,-130.19169616,NA,NA,"CWH vh 2 /113","3",0.200000002980232
"8270","CWHvh2","CWHvh2/113",NA,"Tw",4,"inputed",NA,"102050","TAXUBRE",0,2,"C",5,98,25,140,"UP",54.27500152,-130.27920532,"MCC",NA,"CWH vh 2 /113","4",2
"8271","CWHvh2","CWHvh2/113",NA,"Tw",4,"inputed",NA,"102050","TAXUBRE",0,2,"C",5,98,25,140,"UP",54.27500152,-130.27920532,"MCC",NA,"CWH vh 2 /113","4",2
"8274","CWHvm3","CWHvm3/101",NA,"Yc",2,"inputed",NA,"101780","CALLNOO",2,0,"C",4,10,20,230,"CR",53.42499923,-128.07499694,"MCC",NA,"CWH vm 3 /101","2",2
"8275","CWHvm3","CWHvm3/101",NA,"Yc",2,"inputed",NA,"101780","CALLNOO",2,0,"C",4,10,20,230,"CR",53.42499923,-128.07499694,"MCC",NA,"CWH vm 3 /101","2",2
"8276","CWHvm3","CWHvm3/101",NA,"Yc",2,"inputed",NA,"101780","CALLNOO",2,0,"C",4,10,20,230,"CR",53.42499923,-128.07499694,"MCC",NA,"CWH vm 3 /101","2",2
"8277","CWHvm3","CWHvm3/101",NA,"Yc",2,"inputed",NA,"101780","CALLNOO",2,0,"C",4,10,20,230,"CR",53.42499923,-128.07499694,"MCC",NA,"CWH vm 3 /101","2",2
"8278","CWHvm3","CWHvm3/101",NA,"Yc",2,"inputed",NA,"101780","CALLNOO",2,0,"C",4,10,20,230,"CR",53.42499923,-128.07499694,"MCC",NA,"CWH vm 3 /101","2",2
"8279","CWHvm3","CWHvm3/101",NA,"Yc",2,"inputed",NA,"101780","CALLNOO",2,0,"C",4,10,20,230,"CR",53.42499923,-128.07499694,"MCC",NA,"CWH vm 3 /101","2",2
"8282","CWHvm3","CWHvm3/103",NA,"Yc",2,"inputed",NA,"101680","CALLNOO",15,0,"C",3,10,60,228,"LW",53.46527862,-128.11940002,"MCC",NA,"CWH vm 3 /103","2",15
"8283","CWHvm3","CWHvm3/103",NA,"Yc",2,"inputed",NA,"101680","CALLNOO",15,0,"C",3,10,60,228,"LW",53.46527862,-128.11940002,"MCC",NA,"CWH vm 3 /103","2",15
"8286","ICHmw4","ICHmw4/103",NA,"Sx",3,"inputed",NA,"10091","PICEENE",0.00999999977648258,0,"B",2,1400,68,246,"MD",49.6543767189423,-117.015974056166,"MEC","5","ICH mw 4 /103","3",0.00999999977648258
"8287","ICHmw4","ICHmw4/103",NA,"Bg",3,"inputed",NA,"10091","ABIEGRA",1,0,"B",2,1400,68,246,"MD",49.6543767189423,-117.015974056166,"MEC","5","ICH mw 4 /103","3",1
"8289","ESSFwh3","ESSFwh3/110",NA,"Tw",3,"inputed",NA,"10041","TAXUBRE",0,2,"C",4,1420,40,94,"LW",49.6983177613823,-117.163503833871,NA,"7","ESSFwh 3 /110","3",2
"8292","ICHmw4","ICHmw4/103",NA,"Sx",3,"inputed",NA,"10026","PICEENE",2,0,"B",2,1320,59,111,"UP",49.6502600140386,-117.163342802862,"YS","4","ICH mw 4 /103","3",2
"8295","ICHdw1","ICHdw1/104",NA,"Tw",3,"inputed",NA,"1-A-10","TAXUBRE",0,1,"C",3,830,51,333,"MD",49.6512173619083,-117.500733795469,NA,"6",NA,"3",1
"8297","ESSFdc3","ESSFdc3/02",NA,"Fd",3,"inputed",NA,"1-001","PSEUMEN",2,0,"A",2,1570,48,239,"CR",51.6688919,-120.39779663,NA,"3b",NA,"3",2
"8309","ICHmc2","ICHmc2/04",NA,"Ss",3,"inputed",NA,"08813","PICEXLU",6,0,"D",5,140,8,268,"LW",54.7577095935206,-128.258960267363,"MS","5",NA,"3",6
"8310","ICHmc2","ICHmc2/04",NA,"Ss",3,"inputed",NA,"08812","PICEXLU",6,3,"D",5,143,13,265,"LW",54.7579666747387,-128.258380601836,"MS","5",NA,"3",9
"8311","ICHmc2","ICHmc2/04",NA,"Dr",4,"inputed",NA,"08810","ALNURUB",0,0.5,"D",5,167,4,10,"LW",54.7467433484159,-128.249854785856,"MEC","4",NA,"4",0.5
"8314","ICHmc2","ICHmc2/04",NA,"Ss",3,"inputed",NA,"08808","PICEXLU",0,3,"E",5,132,3,276,"LW",54.7560994799996,-128.258725512905,"MEC","5",NA,"3",3
"8315","ICHmc2","ICHmc2/04",NA,"Dr",4,"inputed",NA,"08808","ALNURUB",0,0.300000011920929,"E",5,132,3,276,"LW",54.7560994799996,-128.258725512905,"MEC","5",NA,"4",0.300000011920929
"8316","CWHws2","CWHws2/101",NA,"At",3,"inputed",NA,"08805","POPUTRE",0,0.100000001490116,"B",4,650,7,220,"LW",54.5775499326655,-128.132724506316,"YS","3b",NA,"3",0.100000001490116
"8318","ICHdw1","ICHdw1/103",NA,"Bg",3,"inputed",NA,"08-D37","ABIEGRA",4,0.100000001490116,"B",2,978,40,194,"MD",49.3238793672672,-116.835138555011,NA,"6","ICH dw 1 /103","3",4.10000000149012
"8332","ESSFdk2","ESSFdk2/102",NA,"At",4,"inputed",NA,"08-8307","POPUTRE",0,0.5,"B",1,2000,75,185,"CR",51.2734556421721,-116.877760175834,"MC","6",NA,"4",0.5
"8333","ESSFmm3","ESSFmm3/110",NA,"Hw",3,"inputed",NA,"08-8304","TSUGHET",0,1,"C",5,1580,20,290,"LW",50.8753401456644,-116.912944548495,"MC","7","ESSFmm 3 /110","3",1
"8340","ESSFwm2","ESSFwm2/101",NA,"Hw",4,"inputed",NA,"08-8074","TSUGHET",0,0.400000005960464,"C",4,1743,30,225,"LW",50.3671137243354,-116.591871484683,"YCC","5","ESSFwm 2 /101","4",0.400000005960464
"8344","ESSFwcw","ESSFwcw/103",NA,"Pl",3,"inputed",NA,"08-8062","PINUCON",3,0.5,"C",3,2062,35,296,"MD",50.5403121569298,-117.267299351629,"YEC","5","ESSFwcw  /103","3",3.5
"8345","ESSFwc4","ESSFwc4/110",NA,"Hw",4,"inputed",NA,"08-8060","TSUGHET",0,0.300000011920929,"C",5,1707,50,87,"LW",49.8281306225555,-116.949236841255,"MCC","6","ESSFwc 4 /110","4",0.300000011920929
"8347","ESSFwm2","ESSFwm2/101",NA,"Hw",4,"inputed",NA,"08-8042","TSUGHET",0,1,"C",4,1917,50,120,"MD",49.5791591804005,-116.669072008921,"MCC","6","ESSFwm 2 /101","4",1
"8348","ESSFwm2","ESSFwm2/101",NA,"Pa",4,"inputed",NA,"08-8042","PINUALB",0,0.200000002980232,"C",4,1917,50,120,"MD",49.5791591804005,-116.669072008921,"MCC","6","ESSFwm 2 /101","4",0.200000002980232
"8349","ICHmk4","ICHmk4/101",NA,"Tw",3,"inputed",NA,"08-8022","TAXUBRE",0,1,"C",3,1315,65,207,"MD",49.3960879291276,-115.100698036679,"MCC","5","ICH mk 4 /101","3",1
"8350","ESSFwm1","ESSFwm1/104",NA,"Pa",3,"inputed",NA,"08-8021","PINUALB",0,1,"B",1,1896,75,330,"UP",49.4851994456723,-115.240602952983,"MCC","6","ESSFwm 1 /104","3",1
"8352","ICHdm","ICHdm/110",NA,"Tw",3,"inputed",NA,"08-8007","TAXUBRE",0,3,"C",4,1249,40,360,"MD",49.7899801310366,-116.287036944961,"OG","7","ICH dm   /110","3",3
"8353","ESSFwm2","ESSFwm2/101",NA,"Hw",4,"inputed",NA,"08-8003","TSUGHET",0,0.400000005960464,"C",4,1425,30,90,"LW",49.5335343370993,-116.384517556816,"MCC","6","ESSFwm 2 /101","4",0.400000005960464
"8358","ESSFwcw","ESSFwcw/103",NA,"Pl",3,"inputed",NA,"08-7880","PINUCON",2,1,"B",2,1986,55,131,"MD",50.601315289181,-117.717716663771,"MEC","7","ESSFwcw  /103","3",3
"8360","ICHdw1","ICHdw1/104",NA,"Tw",3,"inputed",NA,"08-7865","TAXUBRE",0,1,"C",2,912,46,200,"MD",49.7143019656945,-116.764019957811,"MEC","6","ICH dw 1 /104","3",1
"8362","ICHmw2","ICHmw2/101",NA,"Tw",3,"inputed",NA,"08-7863","TAXUBRE",0,2,"C",4,1250,42,121,"MD",49.7404155721542,-116.68229957182,"OG","7","ICH mw 2 /101","3",2
"8381","SBSdh1","SBSdh1/04",NA,"Bl",2,"inputed",NA,"08-7757","ABIELAS",0,1,"B",3,815,10,190,"GU",52.9465081855635,-119.395102508878,NA,"6",NA,"2",1
"8382","ESSFmkw","ESSFmkw/101",NA,"Ba",3,"inputed",NA,"08-7678","ABIEAMA",0,0.5,"C",4,1264,25,170,"LW",53.44062,-127.1889,"OC","7","ESSFmkw  /101","3",0.5
"8383","ESSFmkw","ESSFmkw/101",NA,"Ba",3,"inputed",NA,"08-7672","ABIEAMA",0,3,"C",4,1206,55,235,"LW",53.7732948615447,-127.6250152197,"OC","7",NA,"3",3
"8384","ESSFmkw","ESSFmkw/102",NA,"Ba",2,"inputed",NA,"08-7640","ABIEAMA",0,13,"B",1,1320,5,180,"CR",54.25960922,-127.77879333,"OC","3","ESSFmkw  /102","2",13
"8387","ESSFmkw","ESSFmkw/101",NA,"Ba",3,"inputed",NA,"08-7628","ABIEAMA",0,2,"C",3,1437,40,190,"MD",54.19502639,-127.75805664,"MC","6","ESSFmkw  /101","3",2
"8390","ESSFmcw","ESSFmcw/110",NA,"Sx",3,"inputed",NA,"08-7612","PICEENE",2,0,"D",4,1487,15,191,"MD",55.1323716993424,-127.119641655821,"OC","7","ESSFmcw  /110","3",2
"8396","ESSFmw1","ESSFmw1/110",NA,"Ba",2,"inputed",NA,"08-7476","ABIEAMA",0,0.200000002980232,"E",5,1479,9,92,"LW",49.9602205687884,-121.178506807185,"MEC","6",NA,"2",0.200000002980232
"8397","ESSFdk2","ESSFdk2/103",NA,"Ac",3,"inputed",NA,"08-7470","POPUTRI",4,0,"D",5,1326,5,188,"LW",51.0948242684459,-116.905921286419,"MS","6",NA,"3",4
"8398","SBSdw1","SBSdw1/05",NA,"Bl",2,"inputed",NA,"08-7453","ABIELAS",10,16,"B",3,815,45,65,"UP",52.8000471728645,-122.21989862028,"YS","4",NA,"2",26
"8399","SBSdw2","SBSdw2/05",NA,"Ac",4,"inputed",NA,"08-7451","POPUTRI",0,0.400000005960464,"C",3,912,50,16,"UP",53.2150680799006,-123.056442086427,"MS","5",NA,"4",0.400000005960464
"8401","SBSdw2","SBSdw2/05",NA,"Ac",4,"inputed",NA,"08-7449","POPUTRI",0,1,"C",3,836,53,89,"UP",53.191916400086,-122.953511629342,"YS","3b",NA,"4",1
"8402","SBSwk1","SBSwk1/05",NA,"Ac",3,"inputed",NA,"08-7442","POPUTRI",0,2.20000004768372,"C",3,1096,4,19,"CR",52.8859565998343,-121.891164952239,"YS","3b",NA,"3",2.20000004768372
"8405","ESSFdk2","ESSFdk2/103",NA,"Ac",3,"inputed",NA,"08-7438","POPUTRI",2,0,"C",4,1320,7,203,"MD",51.0947079061146,-116.906592695771,"MS","6",NA,"3",2
"8406","SBSmh","SBSmh/04",NA,"Ac",3,"inputed",NA,"08-7436","POPUTRI",3,1.00999999046326,"C",2,694,40,230,"UP",52.9544802457123,-122.391699274919,"YS","3b",NA,"3",4.00999999046326
"8407","SBSdw1","SBSdw1/05",NA,"Bl",2,"inputed",NA,"08-7430","ABIELAS",0,1,"B",3,885,46,74,"UP",52.7923802112162,-122.238113733689,"YS","4",NA,"2",1
"8409","SBSdw1","SBSdw1/05",NA,"Bl",2,"inputed",NA,"08-7413","ABIELAS",19,6.09999990463257,"C",3,916,32,69,"UP",52.5775485883032,-122.140399891804,"YS","4",NA,"2",25.0999999046326
"8411","ESSFwk1","ESSFwk1/05",NA,"Fd",3,"inputed",NA,"08-7390","PSEUMEN",3,0,"D",5,1299,13,182,"LW",52.5845117152294,-121.241994096029,"YEC","4",NA,"3",3
"8416","ESSFwk1","ESSFwk1/01",NA,"At",3,"inputed",NA,"08-7098","POPUTRE",4,0,"C",4,1327,50,98,"MD",53.1062036330702,-121.485257850227,"MS","6",NA,"3",4
"8417","ESSFvc","ESSFvc/04",NA,"Hw",3,"inputed",NA,"08-7078","TSUGHET",0,1,"D",5,1491,15,115,"LW",51.0678396523636,-118.2665481483,"MCC","6",NA,"3",1
"8418","ESSFmm1","ESSFmm1/04",NA,"Hw",3,"inputed",NA,"08-7070","TSUGHET",0,2,"C",2,1689,54,208,"UP",53.3315444132246,-120.125391542288,"MEC","6",NA,"3",2
"8425","MHms","MHms/101",NA,"Sx",2,"inputed",NA,"08-7060","PICEENE",4,0.600000023841858,"D",5,961,12,233,"LW",54.8430745062687,-127.707987937592,"MEC","6",NA,"2",4.60000002384186
"8432","MSxk3","MSxk3/03",NA,"Pa",3,"inputed",NA,"08-7029","PINUALB",3,0.409999996423721,"B",1,1442,56,270,"UP",51.0497605323871,-122.472182543974,"MS","6",NA,"3",3.40999999642372
"8436","MSxk3","MSxk3/03",NA,"Pa",3,"inputed",NA,"08-7028","PINUALB",2,0.100000001490116,"C",2,1437,10,355,"CR",51.0499516833588,-122.472693970179,"MS","6",NA,"3",2.10000000149012
"8437","ESSFdv1","ESSFdv1/04",NA,"Ba",4,"inputed",NA,"08-7024","ABIEAMA",1,0,"B",2,1569,38,264,"UP",50.3791770990464,-122.207385664662,"MEC","5",NA,"4",1
"8441","SBSmc2","SBSmc2/05",NA,"Hw",3,"inputed",NA,"08-5702","TSUGHET",0,2,"C",4,881,5,53,"MD",54.868389245954,-126.647170246302,"MS","5",NA,"3",2
"8445","CWHds1","CWHds1/104",NA,"Py",2,"inputed",NA,"08-5555","PINUPON",10,0,"B",3,850,56,194,"MD",50.52149963,-122.42759704,"MCC","7a","CWH ds 1 /104","2",10
"8446","CWHds1","CWHds1/104",NA,"Py",2,"inputed",NA,"08-5555","PINUPON",10,0,"B",3,850,56,194,"MD",50.52149963,-122.42759704,"MCC","7a","CWH ds 1 /104","2",10
"8447","CWHms5","CWHms5/103.1",NA,"Bg",2,"inputed",NA,"08-5554","ABIEGRA",6,7,"B",2,1179,4,30,"CR",49.85480117,-121.34519958,"MCC","7a","CWH ms 5 /103.1","2",13
"8448","CWHms5","CWHms5/103.1",NA,"Bg",2,"inputed",NA,"08-5554","ABIEGRA",6,7,"B",2,1179,4,30,"CR",49.85480117,-121.34519958,"MCC","7a","CWH ms 5 /103.1","2",13
"8449","CWHms5","CWHms5/103.1",NA,"Bg",2,"inputed",NA,"08-5554","ABIEGRA",6,7,"B",2,1179,4,30,"CR",49.85480117,-121.34519958,"MCC","7a","CWH ms 5 /103.1","2",13
"8450","CWHms5","CWHms5/103.1",NA,"Bg",2,"inputed",NA,"08-5554","ABIEGRA",6,7,"B",2,1179,4,30,"CR",49.85480117,-121.34519958,"MCC","7a","CWH ms 5 /103.1","2",13
"8451","CWHms5","CWHms5/103.1",NA,"Bg",2,"inputed",NA,"08-5554","ABIEGRA",6,7,"B",2,1179,4,30,"CR",49.85480117,-121.34519958,"MCC","7a","CWH ms 5 /103.1","2",13
"8460","CWHvh2","CWHvh2/101",NA,"Tw",3,"inputed",NA,"08-5543","TAXUBRE",0,3,"B",6,215,26,263,"MD",51.35744094,-127.29360198,"MEC","7a","CWH vh 2 /101","3",3
"8461","CWHvh2","CWHvh2/101",NA,"Tw",3,"inputed",NA,"08-5543","TAXUBRE",0,3,"B",6,215,26,263,"MD",51.35744094,-127.29360198,"MEC","7a","CWH vh 2 /101","3",3
"8463","CWHds1","CWHds1/101b",NA,"Tw",3,"inputed",NA,"08-5527","TAXUBRE",0,0.5,"C",2,275,18,110,"MD",50.30524826,-122.81040191,"YC","5",NA,"3",0.5
"8465","CWHms3","CWHms3/103",NA,"Bl",2,"inputed",NA,"08-5517","ABIELAS",4,7,"A",0,660,27,106,"CR",50.13346862,-122.96779632,"OC","7","CWH ms 3 /103","2",11
"8466","CWHms3","CWHms3/103",NA,"Bl",2,"inputed",NA,"08-5517","ABIELAS",4,7,"A",0,660,27,106,"CR",50.13346862,-122.96779632,"OC","7","CWH ms 3 /103","2",11
"8467","CWHms3","CWHms3/103",NA,"Bl",2,"inputed",NA,"08-5517","ABIELAS",4,7,"A",0,660,27,106,"CR",50.13346862,-122.96779632,"OC","7","CWH ms 3 /103","2",11
"8471","CWHds1","CWHds1/110",NA,"Tw",3,"inputed",NA,"08-5485","TAXUBRE",0,1,"D",3,300,10,175,"MD",50.87388992,-124.74839782,"MC","6","CWH ds 1 /110","3",1
"8472","CWHvh2","CWHvh2/Wb53",NA,"Hm",3,"inputed",NA,"08-5475","TSUGMER",3,11,"B",5,76,50,284,"MD",51.64250183,-128.06129455,"OC","7a",NA,"3",14
"8473","CWHvh3","CWHvh3/Wb53",NA,"Hm",3,"inputed",NA,"08-5475","TSUGMER",3,11,"B",5,76,50,284,"MD",51.64250183,-128.06129455,"OC","7a",NA,"3",14
"8474","CWHvh2","CWHvh2/102",NA,"Hm",3,"inputed",NA,"08-5474","TSUGMER",6,5,"B",0,115,12,180,"CR",51.66152954,-128.040802,"OC","7","CWH vh 2 /102","3",11
"8475","CWHvh2","CWHvh2/102",NA,"Hm",3,"inputed",NA,"08-5474","TSUGMER",6,5,"B",0,115,12,180,"CR",51.66152954,-128.040802,"OC","7","CWH vh 2 /102","3",11
"8476","CWHvh2","CWHvh2/Wb53",NA,"Hm",3,"inputed",NA,"08-5473","TSUGMER",3,16,"C",5,118,23,185,"LW",51.63626098,-128.09620666,"OC","7b",NA,"3",19
"8477","CWHvh3","CWHvh3/Wb53",NA,"Hm",3,"inputed",NA,"08-5473","TSUGMER",3,16,"C",5,118,23,185,"LW",51.63626098,-128.09620666,"OC","7b",NA,"3",19
"8478","CWHvh2","CWHvh2/103",NA,"Hm",2,"inputed",NA,"08-5472","TSUGMER",3,20,"B",2,330,9,315,"CR",51.52692031,-128.02020263,"OC","7b","CWH vh 2 /103","2",23
"8479","CWHvh2","CWHvh2/103",NA,"Hm",2,"inputed",NA,"08-5472","TSUGMER",3,20,"B",2,330,9,315,"CR",51.52692031,-128.02020263,"OC","7b","CWH vh 2 /103","2",23
"8480","CWHvh2","CWHvh2/103",NA,"Hm",2,"inputed",NA,"08-5471","TSUGMER",7,3,"B",1,308,8,40,"CR",51.67882919,-128.0079956,"OC","7","CWH vh 2 /103","2",10
"8481","CWHvh2","CWHvh2/103",NA,"Hm",2,"inputed",NA,"08-5471","TSUGMER",7,3,"B",1,308,8,40,"CR",51.67882919,-128.0079956,"OC","7","CWH vh 2 /103","2",10
"8482","CWHvh2","CWHvh2/101",NA,"Tw",3,"inputed",NA,"08-5470","TAXUBRE",0,2,"C",4,45,28,260,"MD",51.63098144,-128.06370544,"OC","7","CWH vh 2 /101","3",2
"8483","CWHvh2","CWHvh2/101",NA,"Tw",3,"inputed",NA,"08-5470","TAXUBRE",0,2,"C",4,45,28,260,"MD",51.63098144,-128.06370544,"OC","7","CWH vh 2 /101","3",2
"8486","CWHmm1","CWHmm1/110",NA,"Bg",3,"inputed",NA,"08-5468","ABIEGRA",0,1,"D",2,300,6,180,"TO",49.84119033,-125.88770294,"MC","7a","CWH mm 1 /110","3",1
"8487","CWHmm1","CWHmm1/110",NA,"Bg",3,"inputed",NA,"08-5468","ABIEGRA",0,1,"D",2,300,6,180,"TO",49.84119033,-125.88770294,"MC","7a","CWH mm 1 /110","3",1
"8490","MHms","MHms/101",NA,"Sx",2,"inputed",NA,"08-5369","PICEENE",11,0,"C",4,1109,44,235,"MD",55.1994971057678,-127.055148281549,"PS","5",NA,"2",11
"8494","ESSFmcw","ESSFmcw/110",NA,"Sx",3,"inputed",NA,"08-5363","PICEENE",0,0.200000002980232,"D",4,1355,26,54,"MD",54.4636993849112,-127.30411841156,"MC","7","ESSFmcw  /110","3",0.200000002980232
"8496","ESSFmkw","ESSFmkw/102",NA,"Ba",2,"inputed",NA,"08-5355","ABIEAMA",1.5,10,"B",2,1337,38,130,"UP",54.5054704952608,-127.686260423836,"MC","7","ESSFmkw  /102","2",11.5
"8498","MHmm2","MHmm2/101",NA,"Pa",3,"inputed",NA,"08-5348","PINUALB",3,0.300000011920929,"B",2,1190,68,245,"MD",54.7412317629404,-127.80838196236,"MC","7",NA,"3",3.30000001192093
"8499","MHmm2","MHmm2/101a",NA,"Pa",3,"inputed",NA,"08-5348","PINUALB",3,0.300000011920929,"B",2,1190,68,245,"MD",54.7412317629404,-127.80838196236,"MC","7",NA,"3",3.30000001192093
"8500","MHmm2","MHmm2/101b",NA,"Pa",3,"inputed",NA,"08-5348","PINUALB",3,0.300000011920929,"B",2,1190,68,245,"MD",54.7412317629404,-127.80838196236,"MC","7",NA,"3",3.30000001192093
"8501","MHmm2","MHmm2/103",NA,"Pa",3,"inputed",NA,"08-5348","PINUALB",3,0.300000011920929,"B",2,1190,68,245,"MD",54.7412317629404,-127.80838196236,"MC","7",NA,"3",3.30000001192093
"8503","SBSmc2","SBSmc2/06",NA,"Hw",3,"inputed",NA,"08-5338","TSUGHET",0,1.10000002384186,"D",5,815,8,330,"LW",54.9268149096104,-127.119614586177,"MC","7",NA,"3",1.10000002384186
"8506","MHms","MHms/101",NA,"Sx",2,"inputed",NA,"08-5324","PICEENE",18,3,"D",5,949,18,315,"MD",54.718547473113,-127.625008121488,"MC","6",NA,"2",21
"8507","SBSmc2","SBSmc2/05",NA,"Hw",3,"inputed",NA,"08-5321","TSUGHET",0,0.5,"D",5,1010,30,199,"MD",54.7908902808856,-127.611697727699,"MCC","7",NA,"3",0.5
"8514","ESSFwc4","ESSFwc4/102",NA,"Cw",4,"inputed",NA,"08-5158","THUJPLI",0,0.5,"B",1,1793,63,120,"MD",49.648296435968,-117.803705311463,"MEC","6","ESSFwc 4 /102","4",0.5
"8518","ESSFmh","ESSFmh/110",NA,"Fd",3,"inputed",NA,"08-5082","PSEUMEN",3,0,"D",5,1562,31,131,"MD",49.7043499748335,-118.20176553577,"OG","7",NA,"3",3
"8519","ICHmw2","ICHmw2/101",NA,"Tw",3,"inputed",NA,"08-5077","TAXUBRE",0,0.5,"C",3,1108,45,38,"MD",50.1344419794306,-118.151943636103,"MS","6","ICH mw 2 /101","3",0.5
"8524","ICHmw2","ICHmw2/103",NA,"Sx",4,"inputed",NA,"08-5047","PICEENE",0,0.100000001490116,"C",2,1353,75,266,"MD",50.1842914351767,-116.891767703305,"MEC","6","ICH mw 2 /103","4",0.100000001490116
"8530","ESSFwh2","ESSFwh2/101",NA,"Tw",3,"inputed",NA,"08-5004","TAXUBRE",0,2,"B",3,1682,70,240,"MD",50.3203506645861,-116.774756743189,"OG","7","ESSFwh 2 /101","3",2
"8538","ESSFwk1","ESSFwk1/04",NA,"Ac",3,"inputed",NA,"08-4644","POPUTRI",3,0,"D",5,1318,12,30,"LW",52.0327634218535,-120.853550251003,"YS","4",NA,"3",3
"8539","IDFdk3","IDFdk3/06",NA,"Sx",4,"inputed",NA,"08-4627","PICEENE",0,1,"B",3,1186,30,175,"MD",51.6301046897165,-121.533661105706,NA,"3",NA,"4",1
"8541","ICHdk","ICHdk/04",NA,"Ac",4,"inputed",NA,"08-4625","POPUTRI",0,0.5,"C",5,1094,16,160,"UP",51.9189259803265,-120.767467906483,NA,"5",NA,"4",0.5
"8542","ICHdk","ICHdk/04",NA,"Ac",4,"inputed",NA,"08-4619","POPUTRI",0,0.300000011920929,"C",3,1048,17,214,"UP",51.9396190080126,-120.858480521517,"YEC","4",NA,"4",0.300000011920929
"8543","ICHdk","ICHdk/04",NA,"Ac",4,"inputed",NA,"08-4618","POPUTRI",0,0.100000001490116,"C",3,1051,30,260,"UP",51.9161437991465,-120.816641421031,"YS","3",NA,"4",0.100000001490116
"8544","ICHdk","ICHdk/04",NA,"Ac",4,"inputed",NA,"08-4617","POPUTRI",0,0.100000001490116,"C",3,1036,30,220,"MD",51.9043389562636,-120.810003185455,"YS","3",NA,"4",0.100000001490116
"8545","ICHdk","ICHdk/04",NA,"Ac",4,"inputed",NA,"08-4615","POPUTRI",0,1,"C",3,1171,18,256,"CR",51.9618520190608,-120.615456135195,"YS","3",NA,"4",1
"8547","MSdm2","MSdm2/104",NA,"At",3,"inputed",NA,"08-4575","POPUTRE",0,1,"C",3,1219,45,190,"UP",49.1947131613391,-120.684193735886,"YS","5",NA,"3",1
"8552","MSdm2","MSdm2/105",NA,"Fd",3,"inputed",NA,"08-4570","PSEUMEN",0,5.30000019073486,"C",4,1356,19,280,"MD",49.6379753909239,-120.695810929413,"YS","4",NA,"3",5.30000019073486
"8554","ESSFwk1","ESSFwk1/04",NA,"Ac",3,"inputed",NA,"08-4556","POPUTRI",7,0,"D",5,1282,5,310,"LW",53.0276018986287,-121.940424972764,"YS","4",NA,"3",7
"8555","ESSFwk1","ESSFwk1/03",NA,"Fd",3,"inputed",NA,"08-4554","PSEUMEN",3,2,"C",3,1298,30,280,"UP",52.9084032626758,-121.736179183729,"YS","4",NA,"3",5
"8556","ESSFwk1","ESSFwk1/03",NA,"Ac",4,"inputed",NA,"08-4553","POPUTRI",0,0.200000002980232,"C",3,1300,35,135,"MD",52.9786887229424,-121.82203592008,"YS","3b/c",NA,"4",0.200000002980232
"8558","ESSFwk1","ESSFwk1/04",NA,"Ac",3,"inputed",NA,"08-4550","POPUTRI",8,1,"C",5,1395,9,272,"LW",52.1487780521084,-120.891153601381,"YC","4",NA,"3",9
"8559","ESSFwk1","ESSFwk1/04",NA,"Ac",3,"inputed",NA,"08-4548","POPUTRI",4,0,"C",5,1277,30,55,"LW",52.7860501491561,-121.473535737867,"YS","3",NA,"3",4
"8560","ESSFwk1","ESSFwk1/05",NA,"Fd",3,"inputed",NA,"08-4545","PSEUMEN",3,0,"D",5,1299,13,182,"LW",52.5845117152294,-121.241994096029,"YC","4",NA,"3",3
"8562","ESSFwc3","ESSFwc3/03",NA,"Ac",3,"inputed",NA,"08-4543","POPUTRI",0,1,"C",2,1563,32,208,"UP",52.0166318390293,-120.940719158852,"YEC","3",NA,"3",1
"8563","ESSFwc3","ESSFwc3/03",NA,"Pl",3,"inputed",NA,"08-4543","PINUCON",0,2,"C",2,1563,32,208,"UP",52.0166318390293,-120.940719158852,"YEC","3",NA,"3",2
"8564","ESSFwc3","ESSFwc3/03",NA,"Pl",3,"inputed",NA,"08-4541","PINUCON",0,16,"C",6,1655,10,185,"LW",52.0348159496306,-120.91170002657,"YS","3",NA,"3",16
