"","bgc","ss_nospace","suitability","spp","newsuit","mod","outrange","PlotNumber","Species","TotalA","TotalB","NutrientRegime_clean","MoistureRegime_clean","Elevation","SlopeGradient","Aspect","MesoSlopePosition","Latitude","Longitude","SuccessionalStatus","StructuralStage","SiteUnit","newsuit_ord","TotalAB"
"7060","SBSwk1","SBSwk1/06",NA,"Fd",3,"inputed",NA,"8206552","PSEUMEN",5.5,0,"C",2,780,3,350,"LW",53.87916946,-122.19170379,"YEC",NA,"SBS wk 1 /06","3",5.5
"7061","SBSvk","SBSvk/04",NA,"Hw",4,"inputed",NA,"8206539","TSUGHET",0,1,"B",2,840,18,328,"UP",53.72111129,-121.11280059,"YEC",NA,"SBS vk   /04","4",1
"7062","SBSvk","SBSvk/04",NA,"Cw",4,"inputed",NA,"8206539","THUJPLI",0,0.5,"B",2,840,18,328,"UP",53.72111129,-121.11280059,"YEC",NA,"SBS vk   /04","4",0.5
"7066","SBSwk1","SBSwk1/05",NA,"Hw",2,"inputed",NA,"8206520","TSUGHET",10,20,"C",4,755,16,230,"MD",53.93611145,-122.10749816,"MEC",NA,"SBS wk 1 /05","2",30
"7067","SBSdw3","SBSdw3/01",NA,"Bl",2,"inputed",NA,"8206509","ABIELAS",0,1.5,"C",5,870,3,90,"MD",53.6175003,-123.28109741,"MS",NA,"SBS dw 3 /01","2",1.5
"7070","ICHwk4","ICHwk4/04",NA,"Cw",3,"inputed",NA,"8205858","THUJPLI",0,2,"B",3,910,5,210,"LV",52.95832824,-120.99720001,"MS",NA,"ICH wk 4 /04","3",2
"7081","SBSdw1","SBSdw1/05",NA,"Bl",2,"inputed",NA,"8205789","ABIELAS",1,25,"B",3,1010,20,50,"UP",51.96944046,-121.14170074,"OS",NA,"SBS dw 1 /05","2",26
"7082","SBSdw1","SBSdw1/05",NA,"Bl",2,"inputed",NA,"8205781","ABIELAS",0,0.5,"B",3,860,35,320,"UP",51.85832977,-121.00830078,"MEC",NA,"SBS dw 1 /05","2",0.5
"7084","ICHwk1","ICHwk1/04",NA,"Tw",3,"inputed",NA,"819-B","TAXUBRE",0,4,"C",2,836,75,132,"LW",50.6565701394696,-117.527373559319,NA,"5",NA,"3",4
"7085","ICHwk1","ICHwk1/04",NA,"Tw",3,"inputed",NA,"819-A","TAXUBRE",0,3,"C",3,838,72,156,"LW",50.6569685032328,-117.526783836122,NA,"5",NA,"3",3
"7095","IDFxh1","IDFxh1/110",NA,"Ep",3,"inputed",NA,"811028","BETUPAP",5,0,"C",5,850,5,170,"TO",49.6355141281696,-119.579001574606,"MS","6","IDF xh 1 /110","3",5
"7105","ICHwk1","ICHwk1/04",NA,"Tw",3,"inputed",NA,"806-B","TAXUBRE",0,4,"D",3,795,78,254,"MD",50.7086385501724,-117.70316589679,NA,"5",NA,"3",4
"7106","ICHwk1","ICHwk1/04",NA,"Tw",3,"inputed",NA,"806-A","TAXUBRE",0,4,"D",3,783,72,262,"MD",50.7087903082849,-117.703352285001,NA,"5",NA,"3",4
"7107","CWHvm3","CWHvm3/113",NA,"Ba",3,"inputed",NA,"801350","ABIEAMA",0,0.699999988079071,"C",5,100,16,83,"UP",53.17499923,-128.70829772,"MCC",NA,"CWH vm 3 /113","3",0.699999988079071
"7108","CWHvm3","CWHvm3/113",NA,"Ba",3,"inputed",NA,"801350","ABIEAMA",0,0.699999988079071,"C",5,100,16,83,"UP",53.17499923,-128.70829772,"MCC",NA,"CWH vm 3 /113","3",0.699999988079071
"7110","ICHdw4","ICHdw4/104",NA,"Tw",3,"inputed",NA,"800990","TAXUBRE",0,0.5,"B",3,700,10,52,"MD",50.43888854,-118.80560302,"MS","6","ICH dw 4 /104","3",0.5
"7116","ESSFwc2","ESSFwc2/01",NA,"Hw",3,"inputed",NA,"800947","TSUGHET",0,2,"B",1,1628,25,360,"CR",51.4223154661575,-119.201004337178,"MEC","7","ESSFwc 2 /01","3",2
"7119","ESSFwc2","ESSFwc2/01",NA,"Hw",3,"inputed",NA,"800936","TSUGHET",0,1,"C",5,1480,25,158,"LW",52.2884083092499,-118.875994189582,"MEC","7","ESSFwc 2 /01","3",1
"7126","ESSFwc2","ESSFwc2/01",NA,"Hw",3,"inputed",NA,"800884","TSUGHET",4,0,"B",4,1310,10,260,"MD",52.39582824,-119.1889038,"MCC",NA,"ESSFwc 2 /01","3",4
"7141","ICHwk1","ICHwk1/06",NA,"Tw",4,"inputed",NA,"800839","TAXUBRE",0,0.5,"D",5,1145,27,65,"MD",51.32780672646,-119.04099906813,"MCC",NA,NA,"4",0.5
"7155","CWHvh3","CWHvh3/115",NA,"Hm",3,"inputed",NA,"800250","TSUGMER",10,5,"C",4,160,37,122,"LW",54.28472137,-129.96670532,"MCC","3b",NA,"3",15
"7156","SBSwk1","SBSwk1/06",NA,"Fd",3,"inputed",NA,"8001476","PSEUMEN",3,0,"C",4,1000,10,300,"MD",52.67916107,-121.58059692,NA,NA,"SBS wk 1 /06","3",3
"7160","ESSFwk1","ESSFwk1/04",NA,"Cw",3,"inputed",NA,"8000639","THUJPLI",0,0.100000001490116,"D",5,1310,55,65,"MD",52.9375,-121.00279998,"MCC",NA,"ESSFwk 1 /04","3",0.100000001490116
"7163","SBSwk1","SBSwk1/06",NA,"Fd",3,"inputed",NA,"8000577","PSEUMEN",1,0,"D",4,1010,4,280,"CR",53.29582977,-121.36250305,NA,NA,"SBS wk 1 /06","3",1
"7168","ICHxm1","ICHxm1/104.1",NA,"Cw",3,"inputed",NA,"7SIB148","THUJPLI",0,3,"C",4,976,35,282,"MD",50.1939708114442,-119.077379168635,NA,"6","ICH xm 1 /104.1","3",3
"7169","IDFdk2","IDFdk2/101",NA,"Ac",4,"inputed",NA,"7SIB146","POPUTRI",0,0.0199999995529652,"C",4,922,20,292,"MD",50.6287979566829,-119.650505928056,NA,"4",NA,"4",0.0199999995529652
"7172","IDFdk2","IDFdk2/101",NA,"Ac",4,"inputed",NA,"7SIB143","POPUTRI",0,0.5,"C",4,1122,27,32,"MD",50.6035863034783,-119.629428027576,NA,"3b",NA,"4",0.5
"7175","SBSwk3","SBSwk3/06",NA,"Sb",1,"inputed",NA,"7CS298","PICEMAR",7,4.5,"B",5,882,12,342,"TO",55.06975173,-125.87490081,"MS","5",NA,"1",11.5
"7176","SBSwk3","SBSwk3/06",NA,"Sb",1,"inputed",NA,"7CS296A","PICEMAR",31,2,"C",5,911,5,300,"MD",55.07424926,-125.85679626,"MS","5",NA,"1",33
"7177","SBSwk3","SBSwk3/06",NA,"Sb",1,"inputed",NA,"7CS296","PICEMAR",31,2,"C",5,911,5,300,"MD",55.07485961,-125.85669708,"MS","5",NA,"1",33
"7190","ESSFwc2","ESSFwc2/01",NA,"Hw",3,"inputed",NA,"790783","TSUGHET",0,1,"C",4,1500,26,300,"MD",51.839708614506,-119.365001799143,"MCC","6","ESSFwc 2 /01","3",1
"7192","ESSFwc2","ESSFwc2/01",NA,"Hw",3,"inputed",NA,"790755","TSUGHET",0,2,"B",3,1530,20,150,"MD",52.2501108209512,-119.23299661631,"MCC","7","ESSFwc 2 /01","3",2
"7193","ESSFwc2","ESSFwc2/01",NA,"Hw",3,"inputed",NA,"790740","TSUGHET",0,0.5,"C",4,1535,20,300,"MD",52.1889119650077,-119.178997858149,"MCC","7","ESSFwc 2 /01","3",0.5
"7194","ESSFwc2","ESSFwc2/02",NA,"Fd",3,"inputed",NA,"790727","PSEUMEN",4,1,"A",2,1370,15,195,"MD",51.688416603679,-119.924005840564,"YS","6","ESSFwc 2 /02","3",5
"7201","ESSFwc2","ESSFwc2/02",NA,"Fd",3,"inputed",NA,"790705","PSEUMEN",8,2,"B",2,1250,33,288,"UP",51.5668191618495,-119.909005493418,"OS","6","ESSFwc 2 /02","3",10
"7205","ICHwk1","ICHwk1/06",NA,"Tw",4,"inputed",NA,"790593","TAXUBRE",0,2,"C",5,880,55,355,"MD",52.0808167041504,-119.369002535538,"MCC","6",NA,"4",2
"7207","ESSFwc2","ESSFwc2/01",NA,"Hw",3,"inputed",NA,"790585","TSUGHET",0,4,"C",4,1600,28,30,"MD",51.5204187659756,-119.771996520245,"MCC","6","ESSFwc 2 /01","3",4
"7220","ESSFdc3","ESSFdc3/02",NA,"Fd",3,"inputed",NA,"790521","PSEUMEN",0,10,"B",1,1560,55,170,"UP",51.1206193038082,-120.007992843003,"MEC",NA,NA,"3",10
"7225","ESSFwk1","ESSFwk1/04",NA,"Cw",3,"inputed",NA,"7900821","THUJPLI",0,3,"D",5,1164,55,202,"LW",52.67499923,-120.67500305,"MCC",NA,"ESSFwk 1 /04","3",3
"7228","ESSFwk1","ESSFwk1/04",NA,"Cw",3,"inputed",NA,"7900812","THUJPLI",7,3,"D",5,1300,35,35,"LW",52.375,-120.69170379,"MCC",NA,"ESSFwk 1 /04","3",10
"7248","ICHwk2","ICHwk2/02",NA,"Ep",3,"inputed",NA,"780S082","BETUPAP",0,2,"C",2,910,10,45,"CR",52.49166107,-120.72499847,"MEC",NA,"ICH wk 2 /02","3",2
"7255","ICHwk2","ICHwk2/02",NA,"Ep",3,"inputed",NA,"780N118","BETUPAP",0,0.699999988079071,"B",1,1030,30,210,"CR",52.93611145,-120.90280151,"OS",NA,"ICH wk 2 /02","3",0.699999988079071
"7263","ICHwk2","ICHwk2/04",NA,"Tw",3,"inputed",NA,"780E303","TAXUBRE",0,2,"C",3,965,30,150,"MD",52.59722137,-120.61389923,"MS",NA,"ICH wk 2 /04","3",2
"7264","ICHwk2","ICHwk2/04",NA,"Tw",3,"inputed",NA,"780E122","TAXUBRE",0,0.699999988079071,"B",3,860,11,260,"UP",52.5625,-120.69439697,"MCC",NA,"ICH wk 2 /04","3",0.699999988079071
"7265","ICHwk2","ICHwk2/02",NA,"Ep",3,"inputed",NA,"780E121","BETUPAP",0,2,"A",1,740,25,270,"CR",52.53332901,-120.67500305,"YS",NA,"ICH wk 2 /02","3",2
"7271","ICHwk2","ICHwk2/04",NA,"Tw",3,"inputed",NA,"780E074","TAXUBRE",0,2,"C",3,800,7,208,"DP",52.54167175,-120.69170379,"OS",NA,"ICH wk 2 /04","3",2
"7275","IDFdk1","IDFdk1/111",NA,"Fd",2,"inputed",NA,"780458","PSEUMEN",12,2,"D",5,1097,3,75,"DP",50.6568147338254,-120.697993492737,"OS","6","IDF dk 1 /111","2",14
"7277","MSxk2","MSxk2/104",NA,"Sx",3,"inputed",NA,"780435","PICEENE",8,0,"C",3,1550,30,255,"MD",50.0296104409649,-120.765997849442,"MS","6","MS  xk 2 /104","3",8
"7282","MSdm2","MSdm2/101",NA,"Cw",3,"inputed",NA,"780362","THUJPLI",0.699999988079071,1.39999997615814,"B",3,1219,36,300,"MD",50.0320066083824,-121.187005043643,"MS","6","MS  dm 2 /101","3",2.09999996423721
"7284","IDFdk1","IDFdk1/105",NA,"Sx",3,"inputed",NA,"780350","PICEENE",0,4,"C",4,1402,8,150,"MD",50.2834172509723,-120.559998877212,"MS","6","IDF dk 1 /105","3",4
"7286","IDFdk1","IDFdk1/105",NA,"Sx",3,"inputed",NA,"780337","PICEENE",4,0,"E",5,1417,25,100,"MD",49.356114716133,-120.018000832911,"MS","6",NA,"3",4
"7292","IDFdk3","IDFdk3/06",NA,"Sx",4,"inputed",NA,"7802121","PICEENE",0,1,"E",3,940,10,14,"UP",51.8133362267496,-121.730793169371,"MC",NA,"IDF dk 3 /06","4",1
"7293","IDFdk3","IDFdk3/06",NA,"Sx",4,"inputed",NA,"7801781","PICEENE",0,1,"C",3,1380,10,90,"CR",51.1111147626355,-121.650795412167,"MC",NA,"IDF dk 3 /06","4",1
"7297","MSdc3","MSdc3/02",NA,"Bl",3,"inputed",NA,"770220","ABIELAS",4,0.699999988079071,"B",0,1470,60,115,"MD",51.075307314889,-122.767999581966,NA,NA,"MSdc3/102","3",4.69999998807907
"7300","IDFdk2","IDFdk2/110",NA,"Ac",3,"inputed",NA,"770137","POPUTRI",8.69999980926514,0.200000002980232,"D",5,1207,10,246,"MD",50.8974141851277,-120.364004588915,"MS","5","IDF dk 2 /110","3",8.89999981224537
"7302","IDFdk1","IDFdk1/111",NA,"Fd",2,"inputed",NA,"770119","PSEUMEN",0,1.39999997615814,"C",3,1235,5,211,"LV",50.36806106,-120.16940307,NA,NA,"IDF dk 1 /111","2",1.39999997615814
"7304","IDFdk1","IDFdk1/104",NA,"Sx",3,"inputed",NA,"770114","PICEENE",0,6,"C",2,1255,13,228,"UP",50.35832977,-120.16940307,NA,NA,"IDF dk 1 /104","3",6
"7305","IDFdk1","IDFdk1/111",NA,"Fd",2,"inputed",NA,"770100","PSEUMEN",4,0,"D",5,1356,2,150,"LW",50.6103104996081,-120.578996744477,NA,NA,"IDF dk 1 /111","2",4
"7306","IDFdc","IDFdc/03",NA,"At",3,"inputed",NA,"770074","POPUTRE",0,4,"D",3,1341,45,170,"UP",51.0595041729967,-122.795005054299,NA,NA,"IDFdc/105","3",4
"7307","IDFdc","IDFdc/04",NA,"Sx",2,"inputed",NA,"770068","PICEENE",4,6,"C",4,1300,52,310,"MD",51.0149044969387,-122.741999187757,"MS","5","MSdc3/101.1","2",10
"7309","IDFdc","IDFdc/03",NA,"At",3,"inputed",NA,"770067","POPUTRE",0,0.699999988079071,"D",2,1390,55,148,"UP",51.0162056840578,-122.749006008828,"MEC","6","IDFdc/105","3",0.699999988079071
"7310","IDFdc","IDFdc/04",NA,"Sx",2,"inputed",NA,"770064","PICEENE",8,0,"B",3,1105,63,45,"MD",50.8900027248577,-122.516998684458,NA,"6","IDFdc/101.1","2",8
"7339","ESSFdh1","ESSFdh1/104",NA,"Hw",3,"inputed",NA,"762286","TSUGHET",0,0.200000002980232,"C",3,1326,47,195,"LW",49.06742095,-120.77400207,NA,NA,"ESSFdh 1 /104","3",0.200000002980232
"7351","ESSFmc","ESSFmc/10",NA,"Pl",3,"inputed",NA,"6CS74A","PINUCON",0,5.5,"D",6,1180,6,358,"TO",54.38071823,-125.7138977,NA,"3b",NA,"3",5.5
"7352","ESSFmc","ESSFmc/10",NA,"Pl",3,"inputed",NA,"6CS74","PINUCON",0,5.5,"D",6,1180,6,358,"TO",54.38074874,-125.71379852,NA,"3b",NA,"3",5.5
"7353","ESSFmc","ESSFmc/10",NA,"Pl",3,"inputed",NA,"6CS73","PINUCON",0,2.20000004768372,"E",7,1190,13,12,"TO",54.37950134,-125.71520233,NA,"3b",NA,"3",2.20000004768372
"7354","ESSFmc","ESSFmc/10",NA,"Pl",3,"inputed",NA,"6CS72","PINUCON",2,0,"C",7,1215,1,260,"TO",54.37591934,-125.7208023,NA,"6",NA,"3",2
"7355","ESSFmc","ESSFmc/08",NA,"Pl",3,"inputed",NA,"6CS43","PINUCON",3,0,"D",6,1380,12,107,"TO",54.24552917,-126.75659942,NA,"6",NA,"3",3
"7357","SBSdk","SBSdk/04",NA,"Bl",2,"inputed",NA,"6CS24","ABIELAS",3,25,"C",3,1190,8,283,"UP",53.86793899,-126.11540222,NA,"6",NA,"2",28
"7358","ESSFmc","ESSFmc/09",NA,"Pl",4,"inputed",NA,"6CS14","PINUCON",0,0.5,"B",7,1132,4,48,"LV",54.27317047,-126.38410186,NA,"4",NA,"4",0.5
"7361","ESSFmc","ESSFmc/02",NA,"At",3,"inputed",NA,"6CS113","POPUTRE",0,1,"B",1,1245,30,135,"CR",54.2492485,-126.24729919,NA,"3b",NA,"3",1
"7363","ESSFmc","ESSFmc/09",NA,"Pl",4,"inputed",NA,"6CS109","PINUCON",0,0.200000002980232,"B",6,1240,2,325,"TO",54.09769058,-126.16410064,NA,"3b",NA,"4",0.200000002980232
"7365","ESSFmc","ESSFmc/02",NA,"At",3,"inputed",NA,"6CS107","POPUTRE",0,1.20000004768372,"C",1,1220,5,290,"CR",54.09597015,-126.1697998,NA,"3b",NA,"3",1.20000004768372
"7367","ESSFmc","ESSFmc/03",NA,"Ac",4,"inputed",NA,"6CS105","POPUTRI",0,0.200000002980232,"B",2,1220,12,45,"UP",54.09386062,-126.16889953,NA,"3b",NA,"4",0.200000002980232
"7370","ESSFmh","ESSFmh/111",NA,"Ep",3,"inputed",NA,"69-2","BETUPAP",5,0,"D",5,772,7,184,"LW",50.1491353729571,-117.617524924215,NA,"6",NA,"3",5
"7378","CWHvh3","CWHvh3/101a",NA,"Tw",3,"inputed",NA,"638780","TAXUBRE",0,0.699999988079071,"C",4,290,25,50,"UP",52.245363,-131.235558,"YCC",NA,"CWH vh 3 /101a","3",0.699999988079071
"7379","CWHvh3","CWHvh3/101a",NA,"Tw",3,"inputed",NA,"638480","TAXUBRE",0,2,"C",2,140,26,220,"UP",52.278761,-131.252113,"MEC",NA,"CWH vh 3 /101a","3",2
"7380","CWHvh3","CWHvh3/101a",NA,"Tw",3,"inputed",NA,"638280","TAXUBRE",0,2,"C",4,60,4,180,"MD",52.278761,-131.252113,"MEC",NA,"CWH vh 3 /101a","3",2
"7381","CWHvh3","CWHvh3/101a",NA,"Tw",3,"inputed",NA,"636880","TAXUBRE",0.699999988079071,0.699999988079071,"C",4,45,13,360,"LW",52.29339,-131.215699,"MCC",NA,"CWH vh 3 /101a","3",1.39999997615814
"7383","CWHwh1","CWHwh1/110a",NA,"Yc",2,"inputed",NA,"636080","CALLNOO",10,1,"B",4,245,75,75,"LW",52.306331,-131.211112,"MEC",NA,"CWH wh 1 /110a","2",11
"7384","CWHwh1","CWHwh1/110a",NA,"Tw",3,"inputed",NA,"636080","TAXUBRE",0,1,"B",4,245,75,75,"LW",52.306331,-131.211112,"MEC",NA,"CWH wh 1 /110a","3",1
"7386","ESSFwm3","ESSFwm3/104",NA,"Pa",3,"inputed",NA,"636-2","PINUALB",0,2,"B",3,1924,33,322,"MD",49.7636539913614,-117.364632500335,NA,"6",NA,"3",2
"7387","ESSFwm3","ESSFwm3/104",NA,"Pa",3,"inputed",NA,"636-1","PINUALB",0,1,"C",3,1945,15,310,"CR",49.7628817967982,-117.364210150413,NA,"6",NA,"3",1
"7389","ESSFwm3","ESSFwm3/104",NA,"Hw",3,"inputed",NA,"605-3","TSUGHET",6,0,"C",4,1736,31,342,"MD",49.7747255938389,-117.370479361612,NA,"5",NA,"3",6
"7392","ESSFwm3","ESSFwm3/104",NA,"Hw",3,"inputed",NA,"605-2","TSUGHET",3,0,"C",3,1744,45,265,"UP",49.7740479152369,-117.371446388679,NA,"6",NA,"3",3
"7398","BWBSdk","BWBSdk/104",NA,"Ac",3,"inputed",NA,"602450","POPUBAL",0.5,0.5,"C",6,690,5,74,"LW",58.27500152,-130.67500305,NA,NA,"BWBSdk   /104","3",1
"7399","ESSFmh","ESSFmh/103",NA,"At",3,"inputed",NA,"6-A-6","POPUTRE",0,0.100000001490116,"B",1,1650,25,139,"UP",49.1584202448622,-117.863778752279,NA,"3",NA,"3",0.100000001490116
"7406","ICHmw3","ICHmw3/01",NA,"Ac",3,"inputed",NA,"590-C","POPUTRI",2,0,"C",4,733,26,67,"LW",50.8072722973352,-118.072140138478,NA,"4",NA,"3",2
"7408","ICHmw3","ICHmw3/01",NA,"Ac",3,"inputed",NA,"590-B","POPUTRI",1,0,"D",4,734,33,80,"LW",50.8070385255397,-118.072134787322,NA,"4",NA,"3",1
"7416","CWHwh1","CWHwh1/110b",NA,"Yc",2,"inputed",NA,"581779","CALLNOO",19,3,"C",5,155,25,190,"MD",52.885087,-131.902718,"MEC",NA,"CWH wh 1 /110b","2",22
"7419","CWHvh3","CWHvh3/101a",NA,"Tw",3,"inputed",NA,"581579","TAXUBRE",0,0.699999988079071,"C",4,150,11,160,"LW",52.893582,-132.059251,"MCC","6","CWH vh 3 /101a","3",0.699999988079071
"7421","CWHvh3","CWHvh3/101a",NA,"Tw",3,"inputed",NA,"581079","TAXUBRE",0,4.69999980926514,"C",4,190,17,290,"LW",52.893582,-132.059251,"MCC","6","CWH vh 3 /101a","3",4.69999980926514
"7423","CWHvh3","CWHvh3/101a",NA,"Tw",3,"inputed",NA,"580279","TAXUBRE",0,8,"C",4,105,23,160,"LW",53.015965,-132.019074,"MCC",NA,"CWH vh 3 /101a","3",8
"7425","CWHvh3","CWHvh3/101a",NA,"Tw",3,"inputed",NA,"580179","TAXUBRE",0,4,"C",4,20,12,65,"MD",52.86988,-132.071203,"MCC",NA,"CWH vh 3 /101a","3",4
"7428","CWHwh1","CWHwh1/115",NA,"Tw",3,"inputed",NA,"578679","TAXUBRE",0,2,"A",6,70,19,270,"LW",52.89167022,-131.99169921,"MEC",NA,"CWH wh 1 /115","3",2
"7439","BWBSwk1","BWBSwk1/103",NA,"Sb",2,"inputed",NA,"5760498","PICEMAR",25,0,"B",4,1130,40,335,"MD",54.725013752502,-120.608303367793,NA,NA,"BWBSwk 1 /103","2",25
"7440","BWBSwk1","BWBSwk1/110",NA,"Bl",2,"inputed",NA,"5760496","ABIELAS",0,3,"C",5,1176,3,180,"LW",54.7583516759883,-120.65830046938,"MS",NA,"BWBSwk 1 /110","2",3
"7441","BWBSwk1","BWBSwk1/103",NA,"Sb",2,"inputed",NA,"5760462","PICEMAR",0,1,"B",4,1085,6,160,"MD",54.9083425515023,-120.424991108633,NA,NA,"BWBSwk 1 /103","2",1
"7442","BWBSwk1","BWBSwk1/110",NA,"Bl",2,"inputed",NA,"5760454","ABIELAS",20,10,"C",4,1026,14,266,"MD",55.0083485974019,-120.891707063272,NA,NA,"BWBSwk 1 /110","2",30
"7446","CWHvh3","CWHvh3/115",NA,"Tw",3,"inputed",NA,"572879","TAXUBRE",0,2,"C",6,60,25,130,"LW",52.879723,-132.031756,"MEC",NA,"CWH vh 3 /115","3",2
"7448","CWHvh3","CWHvh3/115",NA,"Hm",3,"inputed",NA,"572879","TSUGMER",0,0.699999988079071,"C",6,60,25,130,"LW",52.879723,-132.031756,"MEC",NA,"CWH vh 3 /115","3",0.699999988079071
"7452","CWHvh2","CWHvh2/113",NA,"Ba",3,"inputed",NA,"449279","ABIEAMA",0,1.39999997615814,"B",6,70,5,273,"TO",52,-127.82779693,"MC","6","CWH vh 2 /113","3",1.39999997615814
"7453","CWHvh2","CWHvh2/113",NA,"Ba",3,"inputed",NA,"449279","ABIEAMA",0,1.39999997615814,"B",6,70,5,273,"TO",52,-127.82779693,"MC","6","CWH vh 2 /113","3",1.39999997615814
"7456","CWHvm3","CWHvm3/113",NA,"Ba",3,"inputed",NA,"447279","ABIEAMA",4,1.39999997615814,"C",5,118,50,42,"UP",54.77500152,-130.17500305,"MEC",NA,"CWH vm 3 /113","3",5.39999997615814
"7457","CWHvm3","CWHvm3/113",NA,"Ba",3,"inputed",NA,"447279","ABIEAMA",4,1.39999997615814,"C",5,118,50,42,"UP",54.77500152,-130.17500305,"MEC",NA,"CWH vm 3 /113","3",5.39999997615814
"7458","CWHvm3","CWHvm3/113",NA,"Ba",3,"inputed",NA,"447279","ABIEAMA",4,1.39999997615814,"C",5,118,50,42,"UP",54.77500152,-130.17500305,"MEC",NA,"CWH vm 3 /113","3",5.39999997615814
"7459","CWHvm3","CWHvm3/113",NA,"Ba",3,"inputed",NA,"447279","ABIEAMA",4,1.39999997615814,"C",5,118,50,42,"UP",54.77500152,-130.17500305,"MEC",NA,"CWH vm 3 /113","3",5.39999997615814
"7460","CWHvm3","CWHvm3/113",NA,"Ba",3,"inputed",NA,"447279","ABIEAMA",4,1.39999997615814,"C",5,118,50,42,"UP",54.77500152,-130.17500305,"MEC",NA,"CWH vm 3 /113","3",5.39999997615814
"7461","CWHvm3","CWHvm3/113",NA,"Ba",3,"inputed",NA,"447279","ABIEAMA",4,1.39999997615814,"C",5,118,50,42,"UP",54.77500152,-130.17500305,"MEC",NA,"CWH vm 3 /113","3",5.39999997615814
"7468","CWHvh3","CWHvh3/115",NA,"Hm",3,"inputed",NA,"446379","TSUGMER",6,2,"B",5,225,5,332,"UP",52.51110839,-131.51939392,"MCC","6","CWH vh 3 /115","3",8
"7469","CWHvh3","CWHvh3/115",NA,"Tw",3,"inputed",NA,"446379","TAXUBRE",0,2,"B",5,225,5,332,"UP",52.51110839,-131.51939392,"MCC","6","CWH vh 3 /115","3",2
"7471","MHvh","MHvh/111",NA,"Bl",3,"inputed",NA,"441979","ABIELAS",0,4,"C",4,690,47,342,"MD",55.39167022,-130.00830078,"MEC",NA,"MH  vh   /111","3",4
"7472","MHvh","MHvh/111",NA,"Bl",3,"inputed",NA,"441979","ABIELAS",0,4,"C",4,690,47,342,"MD",55.39167022,-130.00830078,"MEC",NA,"MH  vh   /111","3",4
"7473","MHvh","MHvh/111",NA,"Bl",3,"inputed",NA,"441679","ABIELAS",4,6,"D",5,710,10,340,"MD",55.39167022,-130.00830078,"MCC",NA,"MH  vh   /111","3",10
"7474","MHvh","MHvh/111",NA,"Bl",3,"inputed",NA,"441679","ABIELAS",4,6,"D",5,710,10,340,"MD",55.39167022,-130.00830078,"MCC",NA,"MH  vh   /111","3",10
"7478","CWHws3","CWHws3/102",NA,"Hm",3,"inputed",NA,"438579","TSUGMER",0,1,"B",2,380,47,125,"UP",52.97417068,-127.14309692,"MEC",NA,"CWH ws 3 /102","3",1
"7479","CWHvh3","CWHvh3/101a",NA,"Tw",3,"inputed",NA,"438079","TAXUBRE",0,1,"B",3,50,40,187,"UP",52.24306106,-131.23469543,"MC","6","CWH vh 3 /101a","3",1
"7480","CWHws3","CWHws3/101",NA,"Ss",2,"inputed",NA,"433879","PICESIT",2,0,"C",4,63,84,123,"MD",52.201255,-126.942441,"MCC",NA,"CWH ws 3 /101","2",2
"7487","CWHws2","CWHws2/101",NA,"Fd",2,"inputed",NA,"426279","PSEUMEN",4,0,"C",4,680,40,200,"MD",52.40139007,-126.71920013,"MCC",NA,"CWH ws 2 /101","2",4
"7488","CWHws2","CWHws2/101",NA,"Fd",2,"inputed",NA,"426179","PSEUMEN",4,0,"C",4,1000,65,280,"MD",52.4105606,-126.70829772,"MCC",NA,"CWH ws 2 /101","2",4
"7489","CWHws2","CWHws2/101",NA,"Fd",2,"inputed",NA,"426179","PSEUMEN",4,0,"C",4,1000,65,280,"MD",52.4105606,-126.70829772,"MCC",NA,"CWH ws 2 /101","2",4
"7490","CWHws2","CWHws2/101",NA,"Fd",2,"inputed",NA,"426179","PSEUMEN",4,0,"C",4,1000,65,280,"MD",52.4105606,-126.70829772,"MCC",NA,"CWH ws 2 /101","2",4
"7491","CWHws2","CWHws2/101",NA,"Fd",2,"inputed",NA,"426179","PSEUMEN",4,0,"C",4,1000,65,280,"MD",52.4105606,-126.70829772,"MCC",NA,"CWH ws 2 /101","2",4
"7492","CWHws2","CWHws2/101",NA,"Yc",2,"inputed",NA,"426179","CALLNOO",0,4.69999980926514,"C",4,1000,65,280,"MD",52.4105606,-126.70829772,"MCC",NA,"CWH ws 2 /101","2",4.69999980926514
"7493","CWHws2","CWHws2/101",NA,"Yc",2,"inputed",NA,"426179","CALLNOO",0,4.69999980926514,"C",4,1000,65,280,"MD",52.4105606,-126.70829772,"MCC",NA,"CWH ws 2 /101","2",4.69999980926514
"7494","CWHws2","CWHws2/101",NA,"Yc",2,"inputed",NA,"426179","CALLNOO",0,4.69999980926514,"C",4,1000,65,280,"MD",52.4105606,-126.70829772,"MCC",NA,"CWH ws 2 /101","2",4.69999980926514
"7495","CWHws2","CWHws2/101",NA,"Yc",2,"inputed",NA,"426179","CALLNOO",0,4.69999980926514,"C",4,1000,65,280,"MD",52.4105606,-126.70829772,"MCC",NA,"CWH ws 2 /101","2",4.69999980926514
"7496","CWHws3","CWHws3/101",NA,"Ss",2,"inputed",NA,"425579","PICESIT",16,0,"B",4,30,45,20,"UP",52.37556076,-126.80249786,"MEC",NA,NA,"2",16
